,Serial_No,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
3192,3192,909,33,,This thing sheds so much it's almost unuseable but i used an entire roll of sticky roller and got it to the point where i could wear it with only a glob of fuzz on my underwear not other people's couches. it's cute and fits well other than that. buy a sticky roller!,3,0,0,General,Tops,Fine gauge
3193,3193,906,58,My new go-to,"I've been looking for a mid-weight, shrug-on cardigan for a while now and i've finally found the one! as a petite (5'4"", 130 lbs) lady with big boobs, i hate clingy cardigans with buttons since they are just so unflattering. 

luckily this cardigan is warm without being stifling, fitted in the sleeve without being impossible to wear over clothes with different-length sleeves, and perfectly cut to slim even thought it is shrug-y. i especially like the back details, which are even more curve-fla",5,1,1,General Petite,Tops,Fine gauge
3194,3194,909,36,Great long sweater,Love the softness of this sweater - it's very flattering without feeling like i am swimming in it. like the other reviewer said - it sheds a lot! the cream is very sheer so i had to wear a tank underneath.,4,1,0,General,Tops,Fine gauge
3195,3195,1100,62,Lovely flattering dress,"This dress is so flattering on, i was astounded. often the ""waistline"" in the petite dress are very high, even though i'm only 5'1"" tall, but this one hit at the right place and the skirt made me feel slim and tall. the fabric feels silky and the pattern is nice, but it is a pretty conservative style and perhaps a bit dark for spring. would be great for work, or church, but unfortunately doesn't really fit my lifestyle and i personally prefer a more unique style for the price. i highly recommend",5,1,10,General,Dresses,Dresses
3196,3196,906,33,Sweater fits beautifully,"I bought the sweater in nude, and it fits perfectly. it is so much better than a standard cardigan- it has beautiful details. its drapes so well across your body, and it longer in the front than the back which makes it hang beautifully. i wear this to work, but would definitely wear this on the weekends for more casual outfits- its very versatile.",5,1,0,General Petite,Tops,Fine gauge
3197,3197,909,41,,"I bought this sweater in dark grey in the store. i really loved it at first - it's very soft and cozy and fits really well. i especially like that it's long enough to cover my tummy and butt when i wear skinny jeans or leggings. however, the other reviews that mention it gets fuzz all over the place are accurate. i doubt i would have bought this if i had read them first. it even has dark grey fuzz in the inside of the sleeves. however, my biggest disappointment is that after just one wearing, th",3,0,0,General,Tops,Fine gauge
3198,3198,835,44,Makes me feel beautiful!,"I ordered this top in ivory in 2 sizes, because i'm in between and it looks so great in the photos and didn't want to risk it selling out while i debated sizing. i really loved the larger size because the material is not stretchy and i didn't want the sleeves to be tight when i move. it is somewhat boxy on the seam at the waist so i'm having it taken in a little so it fits more like a peplum and flares. adding a skinny belt just didn't distribute the excess fabric as i envisioned. it really is a",5,1,1,General Petite,Tops,Blouses
3199,3199,909,45,"So soft, but sheds so much!","I got this sweater in the neutral color, which is very versatile. it is truly, beautifully soft and the design is very pretty -- i really like the different material of the arms and v-neck. the length is good, too, if you like longer sweaters, as i do. the downside: it sheds so badly! sweater is just everywhere after putting it on. i don't think i could wear it out of the house for this reason. another reviewer suggested taking a tape roller to it to make it wearable, but i think that would take",4,1,0,General,Tops,Fine gauge
3200,3200,933,54,,"The colors are so much brighter than pictured. although the sweater is very comfortable, i did not like the color combination. i will be returning it.",2,0,0,General Petite,Tops,Sweaters
3201,3201,862,41,Washed and dried it!,"Ok, so by now, we know this is a cute top that is basically true to size but a little clingy. i prefer to wear it with a tank top or tee shirt underneath. it would also do well layered under something. for refernce, i am 5'7, about 120, and xs was the best fit.

but what i really wanted to mention is that i washed it in the machine on cold delicate and dried it on low, and it survived just fine!",5,1,1,General Petite,Tops,Knits
3202,3202,862,45,Oops forgot to dry clean,"So i love this top. i got it in black and red. both are amazing and go with about anything. they run a bit large. i sort of forgot to read the label and thought it was just a cotton turtleneck. i threw it in the washer on regular settings and cold water and hung it to dry. i would say it shrunk 10% at most. beyond that, no difference. in fact, it fits better after it shrank since it was a bit big. obviously, if you do not dry clean this, you are going against manufacturer recommendations, but i",5,1,0,General Petite,Tops,Knits
3203,3203,506,38,Comfy and cute,"I spotted this pj pants in the store, tried it on, and love it! the material is very soft and comfortable. the fabric is on the thin side, thus, one star off the quality. the pattern/color varies, the one i got has more pinkish flowers. i am 5'2"", 120lbs, and size s fits nice. i could probably go down to a size xs, but i like my pj pants to fit a bit roomy, therefore size s fits better. the length is more like ankle length on me since i am petite. it is very cute on and perfect for a chill summe",5,1,1,Initmates,Intimate,Sleep
3204,3204,862,40,Snappy top,"I ordered the neutral one with the fine stripe. it will layer nicely with neutral colored sweaters and blazers. the fabric is soft. the quality is good. the neck is cool that you can wear it two ways. overall, it is a good top. i think it's a little clingy, which highlights every flaw, in the back especially. i wouldn't size up. i still think it fits tts.",4,1,4,General Petite,Tops,Knits
3205,3205,862,42,Great black turtleneck,"I love this black turtleneck. arms are a little long, so should have gotten small. i wore it and love it! you can play with collar and snaps; up or down.",5,1,0,General Petite,Tops,Knits
3206,3206,909,35,Very soft,"I love this sweater, i bought the grey and the neutral one. it is very soft, has great color combos and seems to have minimal pulling. even though it's lightweight, it keeps me warm.",5,1,0,General,Tops,Fine gauge
3207,3207,862,36,Dry clean only,"Unfortunately i didnt read the fine print when i ordered this re: dry cleaning only, but this in itself wasnt a total deal breaker. it did fit well -- i am 5'2, 32c, 107 lb and the xs petite fit very well, definitely form-fitting, not long in the arms or waist. the grey heather design was not my favorite look, actually thats the main reason i am returning it -- there was a dark grey splotch of the heathered design on the chest, and it looked like i had a huge dark stain.",3,0,0,General Petite,Tops,Knits
3208,3208,835,35,,"Beautiful top, i love the peplum. the color is actually cream with blush accents in the lace. i gave it two stars for quality because the hem was uncut and unfinished so it's going back.",3,1,2,General Petite,Tops,Blouses
3209,3209,906,47,Soft,Just a lovely soft and easy cover piece. the back is so different and interesting.,5,1,0,General Petite,Tops,Fine gauge
3210,3210,903,60,Feminine take on the classic polo,"This polo shirt has just the perfect amount of feminine detail to make it a great addition to my wardrobe. i love the shorter version, and it looks great with both jeans or skirts.",5,1,0,General,Tops,Fine gauge
3211,3211,862,41,Pretty and unique!,"This is such a gorgeous and unique turtleneck from retailer. my favorite color is the nude and buttoned neck is really pretty. i'm 5'1 and 105 pounds and i got the small since i liked the longer length and did not want it too clingy. it is a personal preference but you may want to go up a size. as for the dry cleaning, i washed this on delicate cycle without dryer and it came out perfect. love this!",5,1,5,General Petite,Tops,Knits
3212,3212,906,42,Great color,"Cool color, great feel to this sweater. nice with jeans, skirts, etc. very cozy to wear. i just want to keep grabbing it every morning.",5,1,0,General Petite,Tops,Fine gauge
3213,3213,862,38,,I have two of these tops. the maroon and tan and white stripe. the material is great and the neckline lays great. it isn't too thick so i can wear it on cooler florida days. you can dress it up under a jacket or dress down with some jeans.,5,1,0,General Petite,Tops,Knits
3214,3214,862,54,,Nice piece. the fabric is very stretchy with that heavy luxe kind of feeling. the neck snap placket is genius because when it is snapped up the neck stays up without restricting the throat. nice long lenght too.,4,1,0,General Petite,Tops,Knits
3215,3215,906,39,Beautiful in red,"I got this in the red. it is a muted color that is very pretty. i am 5'5"", and it is neither too long nor too short. it is a nice, light weight. the quality is good and on par with other purchases from this brand.",5,1,0,General Petite,Tops,Fine gauge
3216,3216,862,41,,Great spin on a basic turtleneck! i like it unbuttoned just as must as buttoned! material is super soft. good length.,5,1,0,General Petite,Tops,Knits
3217,3217,862,26,Very good,"I liked this so much that i bought it in all three colors, but send berry color back. the top is flattering and looks good. i did wash it at home, it seems to shrink a bit. but i ordered up for longer length. i really like the style. it is perfect to wear by itself or as a layer. perfect for fall and winter.",4,1,2,General Petite,Tops,Knits
3218,3218,909,45,This sweater is everywhere!,"And not in a good way. everywhere i went, i left a little of this sweater behind. within hours of having it on, i was picking balls of fabric off the couch, bed, and the sweater itself looked like it was molting. great style, fabric and fit (although a little on the long side,) but there's no way i can keep it.",2,0,3,General,Tops,Fine gauge
3219,3219,862,62,Snap neck pullover,"I love this top. i ordered it in a large thinking it would be a tight rib but it is not so i reordered it in a small. i am 5'7"" 145lbs 34g chest. the small fits perfectly and probably could have taken an xs. it is stretchy but fits wonderfully. i bought the black. i love how the neck snaps and adds a little pizzazz to a simple black turtle neck. i'm wearing it today with straight leg jeans and my leopard print ballet flats. i feel like audrey hepburn!! i will not be dry cleaning it. i will wash",5,1,4,General Petite,Tops,Knits
3220,3220,835,43,Perfect lace top,"I absolutely adore this top! it is so versatile and looks equally beautiful with jeans as with dressier, skinny pants. i bought this to wear for our holiday photos and have gotten so much use out of it. worth every penny. i have just ordered the blue version and cannot wait to get it.",5,1,0,General,Tops,Blouses
3221,3221,1104,48,Absolutely adorable!,"I am in love with this dress and can't wait to wear it to brunch this weekend! i am normally a ps, but they only had the pxs which i took a chance on. fits like a glove. slightly tight in the chest area, but i am chesty for a petite girl. the length is perfect and modest, the detail up front is adorable.",5,1,0,General Petite,Dresses,Dresses
3222,3222,1009,33,Soft and lovely,"What a find! this skirt is so soft and fits like a dream. perfect shape and length. i've been looking for more pieces to match a couple of fabulous pairs of purple shoes i have, so this is just the ticket!",5,1,0,General,Bottoms,Skirts
3223,3223,1033,63,My favorite jeans,"I love these jeans so much i have 4 pairs. i bought pink and gray last year and then black and denim this year. i am 5'4"" 112 lbs. with a slim, straight, athletic build. these jeans look amazing on; they don't have those funny crease rolls in the legs because the legs weren't cut right, i don't have to tug on the waist to get them to stay up and they are just very flattering on. sometimes when i try on skinny jeans, they fit funny around the waistband and make my hips look weird. not these, i ju",5,1,1,General,Bottoms,Jeans
3224,3224,1033,29,Comfortable jeans,These jeans are very comfortable with a higher waist than average jeans. the material is soft and seems to be quality. the are also stretchy which makes wearing them for long amounts of time very comfortable! i ordered a size 28 and they fit great! i normally wear a 6.,4,1,0,General,Bottoms,Jeans
3225,3225,380,33,Fits amazing,"This is the first one piece swimsuit i've owned since i was a toddler. i'm 5'3"" and 120 lbs 34b bust with short torso and athletic built legs...so i wasn't sure how this would fit. was i ever surprised!! i bought the size small in the mint chevron pattern. the material is substantial but not overly thick. it is double layered and the cups are padded for extra coverage. it was a little tight to pull on but after having it on it conformed to my curves like it was cut to fit them. the top offers an",5,1,3,Initmates,Intimate,Swim
3226,3226,1011,51,Very ivory in person,"The pattern, while beautiful, is on a much more yellow-ivory background than pictured. the skirt is very voluminous and the elastic waist seemed very loose, like it would not support the skirt. while i did like it, i didn't love it, so it had to go back.",4,1,0,General,Bottoms,Skirts
3227,3227,945,35,"Versatile, cute","I noticed this vest hanging in my local store and tried it on on a whim because it felt so soft. i usually wear an xs or s in retailer's clothing so i tried on the xs/s and felt it was true to size - it's obviously large, but that's because that is the style! the shoulders fell perfectly. i was in love from the moment i put it on! while it's not my normal style, it was so soft and beautiful and it flowed perfectly, plus the extra fabric allowed for a bit of ""cozying up"" in colder weather by wrappi",5,1,5,General,Tops,Sweaters
3228,3228,1077,30,,"This dress is beautiful! it is a nice, heavy fabric with stretch and just fits perfectly.",5,1,5,General,Dresses,Dresses
3229,3229,1033,67,I pity the fool who paid full price for these.,"I bought these on sale and they quickly went back. i was very disappointed after reading the reviews. i thought for sure these would be a winner. however, i was sadly mistaken. i ordered another pair of jeans, the same, from a different brand. these were way too small while my others were too large. they didn't live up to my expectation and were still rather long. even though i bought these on sale, i was not happy with the quality.",1,0,0,General,Bottoms,Jeans
3230,3230,945,56,Cozy yet stylish,"This ia a long boiled wool vest with some spandex in it. it is very soft and cozy. i went with the m/l cause i preferred the longer length, even though i also fit in the xs/s. 
i have worn it many times, and my favorite way to wear it is with skinny jeans tucked into cowboy boots paired with a black lace top and a cool necklace. when i am hanging out at home in yoga pants and slippers, i throw it on when i get cold-its like a cozy hug. i highly recommend!",5,1,1,General,Tops,Sweaters
3231,3231,543,68,,"These run a tiny bit large, but i'm still keeping them. they are so soft and comfortable!",5,1,1,General,Bottoms,Shorts
3232,3232,1035,41,It's all in the details,"I love these jeans- they really added something special to my wardrobe!

size: 
i purchased my normal size in the store and was worried they wouldn't stretch out. the sales clerk helping me order the larger size alerted me that these will stretch a full size as i wear them but i wanted to be sure so i ordered the larger size just in case. 

i received the larger size and when i tried them on i could feel them stretching out right away and feeling too loose. i kept my normal size and wore th",5,1,5,General,Bottoms,Jeans
3233,3233,839,62,Classic and unique,"Totally love this shirt as a basic with fun details. super soft great quality fabric, and the cutouts add the perfect bit of interest. can see this accessorizing well and looking good with jeans or skirts. really happy with it. fits loose, but tts.",5,1,1,General,Tops,Blouses
3234,3234,945,63,Basic,Perfect way to add warmth in transition weather,5,1,0,General,Tops,Sweaters
3235,3235,380,32,,,5,1,0,Initmates,Intimate,Swim
3236,3236,1077,37,,,5,1,0,General,Dresses,Dresses
3237,3237,380,33,Very flattering and easy to wear,"Really love this bathing suit. it fits very well, definitely don't need to size up for this one. flattering to my mom-bod and breasts that have seen perkier days. excited to be taking this one to costa rica with me this summer!",5,1,5,Initmates,Intimate,Swim
3238,3238,380,35,Had high hopes but pattern is sewn crooked,"The chevron pattern on the mint/seaside version needs to be centered in the front to look right. mine was totally off so i returned it and had them overnight me a new one to my vacation address. unfortunately, the 2nd suit i received was also ""off center"". that one is going back too. would have loved this otherwise! a quality check on this is definitely needed.... beware.",2,0,1,Initmates,Intimate,Swim
3239,3239,1035,63,,"Great jeans!!! i'm over 60 & it's difficult finding jeans. these fit like a glove, with just enough stretch & the twisted hem adds a bit of unexpected style. i liked them so much, i ordered another pair!",5,1,3,General,Bottoms,Jeans
3240,3240,945,37,Timeless staple in your closet,"I stumbled upon this vest in my local store and i'm so happy i did. i was looking for a classic staple that will be on trend but pass into classic season after season. i wore this with a black 3/4 sleeve top, dark skinny jeans and black booties....perfect look for most seasons in dallas. so happy about this purchase!",5,1,0,General,Tops,Sweaters
3241,3241,1079,24,,Beautiful dress.  the  printed material under the tulle however hung 3 inches lower than the tulle skirt. i had to take it to the cleaners and have it hemmed to match the length of  tulle skirt because it looked awkward. even after paying full price for the dress i didn't mind spending the extra money to have it hemmed because the dress is that beautiful.,4,1,0,General,Dresses,Dresses
3242,3242,937,36,,"I love the fit of this sweater. i recently had a baby and am a little self-conscious of my stomach area. the sweater, in my usual size s, hides my problem area without being big and boxy. the weave seems like it will be prone to snags, so i'll have to be careful.",5,1,2,General,Tops,Sweaters
3243,3243,1035,61,Summer jeans,Fit great and cute. cannot wait for summer to wear with sandals.,5,1,3,General,Bottoms,Jeans
3244,3244,1094,59,Cute dress but the waist band runs way too large,"I wanted to love this dress. i ordered an xsmall and a small. i am 5'6"" and 110 lbs, slender build. the xsmall fit great everywhere but the waist band was completely out of portion for the dress. both sizes will have to be returned. possibly if you have a more straight up and down figure it will fit better and pull in your waist!",3,0,18,General,Dresses,Dresses
3245,3245,839,67,Very versatile,"I bought a similar shirt from this same manufacturer in blue and i've returned for another. i love it because you can layer it. you can wear this over a colored shirt and the color will show through the designs in the yoke. it looks great with bright colors. yes, it wrinkles easily but i am hoping that it will wrinkle less each time it is washed.",5,1,0,General,Tops,Blouses
3246,3246,1009,43,Great detailing,This skirt is lovely and fits perfectly. the print on the front provides a great contrast to the back of the skirt and stands out. the material is thick enough to take you from fall to winter easily. and the fabric is structured enough to highlight all the right curves. a great purchase.,4,1,1,General,Bottoms,Skirts
3247,3247,1054,55,This product is too hip,"Although i loved it i feel like its too hip for me! love the material, style, just doesn't look right on me!",5,1,1,General,Bottoms,Pants
3248,3248,1054,40,Not for petite girls,"I think these are amazing for anyone over, say, 5'5"". the way these hung on me (at 5'2"") were very unflattering in the front. they had an unfortunate masculine effect to them. that's all i can say without being crass.",3,0,0,General,Bottoms,Pants
3249,3249,380,38,Chevron pattern off center in back,"I purchased this swimsuit in the mint. gorgeous color combination. i'm 5'5"" and weigh 117 lbs. i purchased a small. the fit is true to size. i love the front design; however, my husband promptly brought the back of the swimsuit to my attention. the chevron was off center. the design should have been centered with my back; however, it was on the right side of my back. i immediately called retailer assuming the product was defective. the item was sold out on line; however, a supervisor was able to l",1,0,5,Initmates,Intimate,Swim
3250,3250,1043,31,Love love love!,This caught my eye straight away and it hasn't disappointed on either. really unique and i imagine it will suit many different occasions. high quality and slimming vertical stripes too.,5,1,0,General,Bottoms,Pants
3251,3251,787,35,Soft and cozy,These pants are very soft and comfortable.  great for lounging around the house and for sleeping.,5,1,0,Initmates,Intimate,Sleep
3252,3252,1054,27,Chic harem pants,"I love these pants so much, i have them in two colors. they are super comfy, light and actually really chic. perfect cool girl pants. i have got so many compliments. my young students (4-5) love my ""ninja pants""! i got them on sale. great, great buy. i highly recommend them.",5,1,0,General,Bottoms,Pants
3253,3253,380,53,Beware of the mint striped pattern,"I have this suit in the ""tile"" pattern and i love it. i am a breast cancer survivor and this suit is perfect for as it covers a little issue i have on the left. so i ordered the ""mint"" pattern. the colors are beautiful but the pattern is off. the ""v"" pattern on the front is not centered. as a result, my body looks a little lop-sided. i looked carefully at the suit on the model and noticed it was slightly off center on her also. however my suit is quite a bit off-center. it's too bad, because the",3,0,8,Initmates,Intimate,Swim
3254,3254,1033,24,Favorite black pair of pants,"These pants fit comfortably and are really nice on! they're not too bulky and can be worn in a casual way and/or with a formal look. i just wish black jeans didn't always have that odd rubber smell. other than that, these are great!",5,1,0,General Petite,Bottoms,Jeans
3255,3255,1035,42,Unique fun jeans,"These jeans immediately caught my eye online, and when i saw them in the store on display, i knew i had to at least try them on. they are absolutely adorable. i love the uniqueness of the buttons at the bottom. great fit, and great stretch. i wore them for the first time today, and i had at least four people i didn't know approach me and tell me that they liked my jeans.",5,1,7,General,Bottoms,Jeans
3256,3256,512,58,Cute and sweet,Ordered my regular size s early this week and was thrilled to receive them yesterday. they fit just as expected and are quite comfortable. i would definitely recommend them as a nice alternative to pajamas or even as a slip.,5,1,2,Initmates,Intimate,Sleep
3257,3257,1054,47,,,5,1,0,General,Bottoms,Pants
3258,3258,1033,30,,Love these jeans however they get a little saggy in the front while wearing which i don't like :/,4,1,1,General Petite,Bottoms,Jeans
3259,3259,1035,39,Rise hits much lower on me,"I agree with the other reviewer: the snaps at the ankle are a cute idea, but bad in execution. they look and feel odd when on.
----------
these fit tts, and they are soft with decent stretch. but the rise is much lower on me than other 8.5"" rise jeans i have; as a 43 year-old woman they seemed inappropriately low-hanging on me.
----------
as an aside, these will def. color transfer - there is a whole lotta rinse on these. and they have a strange chemical smell to them; not sure if that will diss",2,1,31,General,Bottoms,Jeans
3260,3260,1094,37,Awkward waist band,Super cute dress but the waist band is very large and bulky.,2,0,12,General,Dresses,Dresses
3261,3261,945,66,Nice!,"Did not even know this is available in petite! as someone who is at 5' exaggerated, there regular size xs/s fits nicely. great find. goes well with leggings or jeans. this will be a wardrobe staple for quite a while.",5,1,2,General,Tops,Sweaters
3262,3262,839,63,Pretty shirt!,I loved the cut out features on the shoulders of this shirt. it has the palest tone as pictured and will be cute with jeans this summer and on vacation. i took one star away because the body is cut rather large. i tested the center back fit and that was fine. i wish the body was a little more narrow.,4,1,5,General,Tops,Blouses
3263,3263,1011,31,Feminine,"I love the print and style of the skirt. it is very cute and feminine and can easily be worn into autumn. the downside is that the elastic waist is a little too loose and needs to be tighten. also, the is a lot of extra fabric in the skirt and makes it look so much larger than it is and it runs about 3 inches longer. for reference, i'm 5'5, 34 24 35 and the xs is loose in the waist. still, i really love the skirt and plan on keeping it and having it altered.",4,1,0,General,Bottoms,Skirts
3264,3264,1011,69,Loaded with feminine touches,"The skirt is lovely, has beautiful colors , and the touch of lace takes it to that ultra feminine level. it's a lot of skirt---yards of material and i like that it is fully lined, but this creates a problem, the source of the only negative thing i have to say about it. the only criticism i have is with the waistband---it's much too flimsy to stay up on the waist because of the weight of the skirt. i had my seamstress add a heavier weight elastic band inside the one it has or the skirt would star",4,1,4,General,Bottoms,Skirts
3265,3265,1033,28,The perfect black jean,"I cannot begin to tell you how much i love these jeans. i have been searching everywhere for the right pair of black jeans, and this is it. they run a little small and don't have as much give as regular pilcro jeans: i am normally a 28 in pilcro and i purchased these in a 29. the fit is wonderful and they keep their shape beautifully.",5,1,0,General Petite,Bottoms,Jeans
3266,3266,1033,33,Absolutely wonderful.,Absolutely wonderful! they fit like a dream. you could dress them up or down. i'll probably live in these jeans forever.,5,1,0,General Petite,Bottoms,Jeans
3267,3267,945,58,Fabulous vest,"I was intrigued by this vest on-line but really wanted to try it on first before i purchased it. stopped into my local retailer store today and was happy to see they had it in stock. i am typically a 10/12 and purchased this in the m/l. this picture does not give the vest justice in terms of the way it falls, which to me is what makes a vest a success or not. also, the colors are great. i was wearing a cream sweater and black pants when i tried it on, went great with those colors but i think it wi",5,1,7,General,Tops,Sweaters
3268,3268,543,35,,"I love these shorts, the subtle floral pattern is even prettier in person. the drawstring waist allows me to customize the fit for my newly pregnant belly.",5,1,0,General,Bottoms,Shorts
3269,3269,1035,56,Really cute spin on indispensable ankle jeans,"I have to disagree with some previous reviews -- i think the buttons on these ankle jeans really set them apart. they look absolutely adorable with booties, flats, wedges, heels, anything! and they're extremely comfortable and flattering, as most pilcros tend to be. i got my usual size 26 and the rise and fit is great. i think maybe they stretch out a bit; i've only worn them a couple times and by the end of the day the waist seems a little loose. but overall, great and a good price (at least co",5,1,12,General,Bottoms,Jeans
3270,3270,1035,37,Love these jeans!!,I have never tried this brand before and was pleasantly surprised at the fit! i especially like the button detail as it makes them a little more dressy and different. i plan to wear with a simple white tank and sandals. i will definitely look for this brand again!,5,1,0,General,Bottoms,Jeans
3271,3271,1033,60,Great jeans,"These are fabulous pants.  they can easily  be worn to work.  best jeans/pants ever for women with no butts!!  they stay up, and they're comfortable. 
i can't  speak highly enough for these.  don't  ever stop  making them, retailer!!",5,1,0,General Petite,Bottoms,Jeans
3272,3272,945,37,Love this vest,I have this in another color and it is my absolute fav! transform any outfit! it has an over-sized fit.,5,1,5,General,Tops,Sweaters
3273,3273,1035,64,Just love...,"Ordered my usual size 28 in pilcro jeans but these are on the small side. fit is a little small in the waist area, & don't mean to be crude but the crotch area is on the short side for me. legs fit snug, & i have skinny legs! i'll have size up to a 29. the twisted seam look is really cute. 5'3"" abt 118# - too much ice cream lately.",4,1,18,General,Bottoms,Jeans
3274,3274,1033,64,Perfection!,"Great fit. love the mid rise! my usual size 28 in these leggings hug in all the right places. they look on me as in the model pic except the length falls abt 1"" below my ankles. i may have them hemmed after they're washed. just wait & see... 5'3"" 117#",5,1,4,General Petite,Bottoms,Jeans
3275,3275,380,33,Most flattering suit i've ever seen,"I love this suit! the fit is incredible. 

i'm unsure that the fabric will stand the test of time, but i got it on sale, and i don't know about you ladies but ill do anything for a great suit!",5,1,0,Initmates,Intimate,Swim
3276,3276,1035,38,I love them.,I actually love these jeans. i feel they run true to size. i actually love the button detailing at the bottom. makes them unique and different from the other jeans in my closet. i can wear them dressed up with heels or wear with sandals.,5,1,6,General,Bottoms,Jeans
3277,3277,1033,29,"Great jeans, horrible smell","I love the way these jeans look and fit, but they have a chemical smell. i assumed the odor would go away after i washed them, but it doesn't seem to have helped.",2,0,5,General Petite,Bottoms,Jeans
3278,3278,1033,36,Pilcro jeans are amazing,I love pilcro's jeans. they fit adults without being mom jeans. the quality is great. the legging cut is simple with just the right amount of stretch. they're a tiny bit short but i like to show a little skin in booties.,5,1,2,General Petite,Bottoms,Jeans
3279,3279,1011,38,Pretty skirt but very long,"This skirt is very pretty but i think it runs very large. i am a size 4, xs in retailer. my waist is 28 inches, 5'7, 140 pounds. the skirt is touching the floor. even if i wear high heels, i will have to wear it up my waist. the elastic band is weak, not sure if it will hold the skirt. it should be ok with a belt. i still recommend it cause it's so pretty.",3,1,1,General,Bottoms,Skirts
3280,3280,839,32,Super cute!,"I really love this shirt. the cutouts make it unique and the fabric is super soft for a chambray style. i thought the fit was perfect - i'm 5'5"", 120lbs and i ordered an xs. still enough room to be comfortable. super cute! glad i bought it.",5,1,2,General,Tops,Blouses
3281,3281,1035,43,Pleasant surprise,"These jeans were a pleasant surprise. they are comfy, stretchy and fit right at the ankle. i have skinny legs and i love that these are a slim fit .i am normally a 27 waist but the 26 had a better fit. the dark demin and the gold buttons give it a dressy look. they also give my derriere a nice shape. i am 5?2?, 116 lbs and i have slim hips. to top it off, the jeans were an additonal 30% off the sale price!",5,1,4,General,Bottoms,Jeans
3282,3282,1084,29,"Perfect, effortless party look","I absolutely fell in love with the design of this dress! the colors and cut are easy to wear but unique enough to stand out. i was between the medium and the small and ultimately went with the medium. the dress hits right above my knee, fits nicely at my waist, and is well made. the top does seem a bit loose (as pictured on the model) but i prefer a slightly more fitted look. a padded bra would probably have filled out the extra fabric but it was an easy alteration and will allow me to wear the",4,1,0,General Petite,Dresses,Dresses
3283,3283,872,29,Short and small,The shirt is mostly a thick sweatshirt material and is very short when trying on - undershirt required to make up for length and the see through mesh in the pattern.  felt about 1 size too small as well,3,0,15,General Petite,Tops,Knits
3284,3284,872,62,"Unique, casual top","I was drawn to this top due to its unique detailing and soft, casual cotton feel. i wear a nude bra underneath with no problem. i'm 5'5"" 120 (34c) and the small hits right at my hips, so it's not to short or too long. i often wear an xs in tops and i didn't even try on the xs in this one because i felt the small fit just right. with the cutout detailing, i'll hand wash this. i hope it holds up.",4,1,0,General Petite,Tops,Knits
3285,3285,877,35,A cozy peplum top,"I love the look of peplum tops, i think they are very forgiving, and they do a fantastic job of hiding my residual baby weight while still allowing me to look like i have an amazing figure (not washed out figure). i have several peplum tops, but most of them are made out of a thicker fabric and they don't have much movability. i absolutely love this one because it is a more casual design and much more comfortable than i am used to while still keeping the integrity of the peplum design. the fabri",5,1,7,General,Tops,Knits
3286,3286,949,38,Terrible fit,I am 5 6' and 130 pounds and ordered this in an xs. the sweater is enormous. the material is also scratchy and not soft at all. i'm disappointed with retailer's sizing this year. i've had to return a # of xs items because they are huge. really disappointing.,1,0,0,General,Tops,Sweaters
3287,3287,1084,42,"Beautiful dress, awkward fit","This is a fantastic dress for fall, if you have specific proportions. the dress comes in s-m-l, rather than in particular dress sizes, so my assumption was that a large would fit a range of 10-12. the dress fits me well in the fitted waist (which has zero give), but the top fits very strangely (you can even detect it on the model in the photo), with a tightness at the clavicle, and a weird abundance of fabric above the waistband.

i will still happily wear the dress with sweaters this season,",3,1,0,General Petite,Dresses,Dresses
3288,3288,422,60,Cute and so soft,Great for lounging or running errands. can be dressed up or down. i found them to run at least a size large though.,4,1,1,Initmates,Intimate,Lounge
3289,3289,984,41,,"I agree with the other reviewer, the picture does not do this jacket any justice at all. the material drapes beautifully and is easily cinched or opened up for slightly different looks. i kind of consider it more of a cardigan than a jacket and plan on wearing it over everything. i tried it on over workout gear and it looked great than wore it over jeans and a chunky sweater and it looked awesome. very versatile and flattering.",5,1,17,General,Jackets,Jackets
3290,3290,984,58,Just what i was looking for!,"Agree with the others. when i saw this jacket in the store i really liked it, and when i tried it on i had to have it! it looks great, drapes beautifully and the color goes with so many things. my first instinct was to size up to a medium to maximize the drape, but it wasn't necessary. runs a tad on the large side.",5,1,1,General,Jackets,Jackets
3291,3291,872,80,Huesca,"Love the contrast of fabrics, thick and thin. comfy like a favorite sweatshirt but with style. can be worn both, on a night out or curled up on the sofa watching a movie at home.",5,1,1,General,Tops,Knits
3292,3292,984,37,Great layering piece!,"Non-stop compliments! i wear this with dresses at the office, and denim on the weekends- super versatile.  this is one of those pieces that you keep forever.",5,1,0,General,Jackets,Jackets
3293,3293,984,31,Great find!,"I initially ordered a small, but found it looked way more oversized then what it should look like, even considering the style. (i was swimming in fabric!) i exchanged it for a petite small, and it fit perfectly. it goes so well with so many looks, and it is going to last a long while in my rotation. looks much better in person, too. my only reservation is that unlike the original one i received, this one had many threads loose throughout, which i clipped and think will be alright, but i expected",4,1,0,General,Jackets,Jackets
3294,3294,931,39,Adorable and easy to combine w/bottoms,"I love this sweater. my only worry is that i'll constantly be catching the little loops on things and getting it all messed up. i haven't been able to wear it out yet, so we'll see! i'll just have to be careful :)",4,1,1,General,Tops,Sweaters
