,Serial_No,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
7143,7143,891,36,Cute but needs undershirt,I could not tell from the picture but it is see through. it will be fine with a tank top i just was not expecting to need one.,4,1,0,General,Tops,Fine gauge
7144,7144,1005,59,Love this skirt!!,"I'd been eyeing this for a long time but couldn't afford the full price. when it came on sale, my size -- regular 8 -- was sold out. so i took a chance and went with the petite 8 (only difference is length). and am i glad i did!

it fits beautifully, even a little roomy. but the length is perfect. the longer pieces are at/barely below the knee, and the shorter flap is about two inches above. (for reference, i'm 5'7"", 135 pounds, measurements 38-30-38.)

the skirt is substantial, with high-qualit",5,1,4,General,Bottoms,Skirts
7145,7145,1005,54,Amazing skirt - size down or get a petite size,"Love this substantial pieced suede skirt by leifsdottir. the photos i posted show the color in daylight on a cloudy day. a bit more muted darker turquoise than the online pictures. imagine a mini pencil skirt made of non-stretch polyester with a suede front panel. over this is the longer, open skirt, which is attached at the sides to keep it from flying up when you walk.
.
sizing: based on the reviews i risked ordering this in a 00p. i'm 5'2"", currently 33-25-37ish with narrow hips, fuller behin",5,1,2,General,Bottoms,Skirts
7146,7146,1092,52,Should have believed the negative reviews,"Like most people here, i wanted this beautiful dress to fit. so, i decided to see for myself if maybe, just maybe the negative reviews were wrong. they weren't. if you have any sort of breasts at all, the top probably won't fit properly. i imagine a narrow upper torso, like a 32 or 33, possibly a 34 might find the top part of the dress closes properly, but with a 36 c, i could not get a size 12 to button up. the waist hit at a strange spot, and despite the picture showing a narrow waist and grad",2,0,2,General,Dresses,Dresses
7147,7147,1130,80,Very soft and swingy!,"Coat is very soft and comfortable. runs large; usually wear an xsp, could have gone with an xxsp, if it came in that size. the lining is very soft. can wear a sweater or something heavier underneath, if needed.
some small, little pulls on outside fabric, but, might be part of the fabric. outside fabric is very soft. would not have paid full price; glad it was on sale, as i had been eyeing it for some time. it is cute, and felt like twirling, when put it on!",5,1,3,General Petite,Jackets,Outerwear
7148,7148,1092,31,Amazing dress!,"I was hesitant to buy this dress with all the reviews regarding poor fit, particularly in the bust area, but it's so unique that i decided to give it a try anyway by ordering a petite size. i was pleasantly surprised to find that it fits beautifully in my usual size. i did not find the bust to be small at all, and the overall fit was very slimming and flattering. for reference, i am 5'2"" 110lbs 32dd, and the size 2p looks great and is very comfortable.  the 0p might have worked too. the material",5,1,2,General,Dresses,Dresses
7149,7149,860,52,New staple,"I absolutely love this top. i am short (5'2"") but curvy on the bottom with a 36dd bust. i ordered the xl, only because of my upper body. it fits great, as i don't like anything to hug my body. but it doesn't look like a tent. has a little a-line shape to it. another reason i go for the larger size is i like to dry all my clothes. ordered the grey and will order in the black, also.",5,1,0,General,Tops,Knits
7150,7150,868,62,Chic funky fun find,"I love a dolman. the tassled dolman is slimming, light and comfortable.",5,1,11,General,Tops,Knits
7151,7151,869,36,Dorotea tee,Love this top. work appropriate and dress down worthy. i also like the fact that it is not clingy around the waist. comfortable fabric.,5,1,5,General,Tops,Knits
7152,7152,1092,44,,My usual size was a bit large and baggy in most areas but the bust was sooo soo small. the button popped and i had barely moved. do not recommend this one for anyone with a bust. the detailing is very pretty though for someone that can make this work.,2,0,1,General,Dresses,Dresses
7153,7153,868,54,Super cute but fits like a petite,"I loved this top, and i normally order petites when i'm able to, but this wasn't offered in a petite size so i took a chance and ordered it in regular. just got it in the mail and when i pulled it out i thought wow, it is a petite! but its not, just runs small. i got the xs size and it was tight under the arms, and the peplum bottom came up a bit high and felt slightly maternity-ish the way the bottom part flared out. i actually thought it was a bit too short too, even on me (5'2"", about 118 lbs",4,1,15,General,Tops,Knits
7154,7154,1092,41,"Beautiful design, tight fit","I loved this dress and was hoping to keep it. but, for an a-lign dress it was not roomy enough in the hips and the waist was baggy. i think this dress would look great on a very very slim build with straight hips.",3,0,0,General,Dresses,Dresses
7155,7155,1100,37,Loved this for a wedding!,"This dress is a beautiful vibrant color and a classic fit and flare fit. it does seem to run a bit large, i am 5'0"" and 120 lbs. and wore a 2 petite. it fit nicely and was flattering but still a little roomy. 

i added a beaded belt to dress it up for my maid of honor duties and despite all the running around, dancing, hugging, buckling the brides shoes and holding my children the lace did not fray and the shape held up beautifully.",5,1,7,General Petite,Dresses,Dresses
7156,7156,903,40,,"I ordered this in the pink color. the fit was fine, but i didn't care for how thin it was. there is lining, which i suppose is there to combat the thinness, but it's only in certain places. the lining should have been all over. maybe if i had gotten this in blue, it wouldn't have been so bad.",3,0,0,General Petite,Tops,Fine gauge
7157,7157,1092,60,Great summer dress!!,"Like other reviewers have stated, this dress does run small on the chest. i'm 5.3"", 32c, 120lbs and size 2 fits me great. however, if my chest size had been, like 34d and up, size 2 will not fit me although i'm petite frame. so, if you have a large chest, i would recommend going 1 or 2 sizes up. if you are like myself, small bust person, then you should try your regular size and one size down to see which one fits you better. i was going to try size zero, however as soon as i tried size 2, i rea",4,1,0,General,Dresses,Dresses
7158,7158,1092,53,Gorgeous embroidery and lace!,"I tried this on at the store and i agree with the other reviewwers on the sizing. instead of purchasing my usual size 6, i bought the size 8 as it was indeed a bit tight in the chest for my 34d chest but it was no biggie as they had my size. i love all the embroidery and lace, the length, color and detail on this one. it's also soft and made from cotton so it will be just perfect for summertime and will look adorable with tights and boots and a cardi or jean jacket in the fall:)",5,1,1,General,Dresses,Dresses
7159,7159,1100,31,In love,"I swooned over this dress when it first came online. i had never worn a petite size before so i wasn't sure about the fit. i am curvy (34dd-27-42) and normally wear a size 8 dress, but the 6p fit me like it was made for my body. i think this is because the dress runs large, but i really really enjoyed the fit. the quality of the lace is evident immediately and the color is more of a cornflower blue, which i adore. the lace feels like a soft cotton, but has a lot of strength to it. cannot recomme",5,1,3,General Petite,Dresses,Dresses
7160,7160,1092,47,So summery!,"Ok, here is the story: i am 5'5"", 118 lb, 34c. i got a 4 and a 6, both are s tad tight at the chest and shoulder area, but i have big shoulders; i am keeping the 6. there is plenty material at the waist and below, but the dress does not look frumpy, at least on me it does not. i like the picture with the belt and i will wear it that way too. i also like the sleeves, they make it easier to wear at work. the material is lovely and so is the embroidery and cut-out. it really is a sweet summer dress",4,1,1,General,Dresses,Dresses
7161,7161,1092,62,Perfect for a specific shape...,"Despite the mixed reviews, i went ahead and bought this in my normal size. i am small-chested (34b) and found this to fit perfectly, so i understand why those with large chests were finding this impossible to fit at the top. the fabric and detail are stunning on this. there is not a lot of give to the fabric, but if you are smaller in the bust. buy it!",5,1,1,General,Dresses,Dresses
7162,7162,860,23,Perfect,"I wanted a turtleneck for layering with cardigans and vests. i ordered the burgundy color in an xs (my usual, 2) and the color is lovely and deep. i absolutely love it. the ribbed design is comfortable. the neck drapes as shown, so it is not constricting at all.",5,1,1,General,Tops,Knits
7163,7163,863,33,Not for me... and not at this price,"I thought this top would be a nice addition to my fall wardrobe, and while the color didn't disappoint, everything else did. it's a very loose slub so it's very see through and thin, i'd have to wear a cami under it. also the tie front has a very high slit! like it went almost halfway up the shirt and definitely would have shown skin unless you layered the shirt. i do think this top would be a cute throw on top for yoga/ gym wear, but definitely not at this price. pass for me sadly...",3,0,3,General,Tops,Knits
7164,7164,863,20,,I tried this on in store in a small and then ordered the medium online i loved it so much! i generally run a small/medium with retailer so i thought this was pretty true to size. i'm also longer through the torso so the medium is better for me to cover my stomach when tied.  it is on the thinner side but not see through. perfect for layering and for a mild california winter. can't wait for it to come!,5,1,0,General,Tops,Knits
7165,7165,903,32,Too thin,This hoodie was too thin. you can see right through it. i returned it.,2,0,0,General Petite,Tops,Fine gauge
7166,7166,1099,48,I like it. (maybe.),"This dress must be pinned on the model in the picture.
i ordered a small although i really needed a petite small, but it was sold out. it is incredibly billowy. very billowy. i love the print and the material but this dress is just so very voluminous. i may have it professionally shortened since i am only 5' and the dress hits just below my knees. i'm hoping that helps since i'd really love to keep it.",4,1,4,General Petite,Dresses,Dresses
7167,7167,1092,33,"Runs small, but still a good dress","This dress is beautiful in person, the details on it are amazing. the only problem i had was that it ran small. i am usually an 8 or 10 in retailer dresses, but had to size up to a 12 just to be able to breath. the top on the 10 was tight in the chest and arms. when i sized up to the 12 there was more room, but not by much. the embroidery detail on the dress is the best part, it is exactly as shown in the picture. plus it has pockets which is always a plus for me. lightweight and great for warm we",3,1,0,General,Dresses,Dresses
7168,7168,1025,37,Beautiful but...,"... runs large which is the opposite of what i see in the majority of others' reviews. since most reviews say it runs true to size i decided to purchased a size 28 which usually, it's the perfect size for me no matter which brand, fabric, style, etc. it always fits... well, not in this case. i should have gotten a size 27. i felt very disappointed because these pants are beautiful. i got the 40% off sale at the time and now can't exchange it since the price has changed and the product is unavail",4,1,0,General,Bottoms,Jeans
7169,7169,903,46,Very cozy & pretty color,I ordered the peach version in size xl. it fit true to size--matched the photos online. i hand washed it and it did shrink a bit. the fabric & knit used are so soft. the color is so pretty too.,4,1,0,General Petite,Tops,Fine gauge
7170,7170,1098,40,You need to be tall,"I'm 5'-4"", 130lbs with a 32f chest. this dress looked like a cross between little house on the prairie and a mu mu. i can't imagine this looking good on anyone who isn't 7' tall. also, the straight across, rather high neck line wasn't flattering to a large chest and then the arm holes are huge. the fabric was a bit shiny and felt cheap. it wasn't see through but it had the feel of a nightgown, not a hundred dollar dress.",2,0,0,General Petite,Dresses,Dresses
7171,7171,868,53,My go to,This is so comfortable and flattering and hides everything but yet is fun! i actually love to wear it with jeans. and it goes great with a really great piece of jewelry.,5,1,0,General,Tops,Knits
7172,7172,903,47,Mixed...,"I tried this sweater on in the store. i wanted to love it so badly as it is soft and feminine, and would be a great causal layering piece. however, there are pockets in the sweater that are right on seam, and they actually bubble out from the natural drape of the sweater. not to mention, unless you're built very narrow, the pockets will fall at, and accentuate hips, and not in a flattering way. the nice details are the feel of the knit, the layered style, with a cottony lined hood and ""faux"" lay",3,0,8,General Petite,Tops,Fine gauge
7173,7173,1092,47,Incredible small bust,I love this dress. the design is gorgeous. however the bust is extremely small. only someone in the a or b range will fit into their appropriate size. i am disappointed.,3,0,5,General,Dresses,Dresses
7174,7174,1092,29,Weird fit,"This dress fit so oddly. i tried on two different sizes and both did this super unflattering poochy thing at the belly. the dress wasn't tight at my hips in either size, it was just that there was weird extra fabri right around the midsection that stuck out. maybe i was too short? couldn't figure it out. 

the color and detailing are beautiful though! a little tight in the bust.",2,0,3,General,Dresses,Dresses
7175,7175,825,44,A real beauty!,This top is gorgeous! it's a nice weight and the cami that comes with it makes it drapes nicely. i'll have to send it back though because it's too big. i'm always a medium but in this i'll be a small. :(,4,1,3,General,Tops,Blouses
7176,7176,825,25,,,4,1,0,General,Tops,Blouses
7177,7177,860,37,"True to size, versatile","My measurements: i'm a 36b so i got the medium. it fits perfectly. i originally purchased this in the gray to wear during the day in winter months, but i loved it so much that i came back and purchased the black for evenings with skinny jeans and heels. it's so soft and pretty, can be dressed up or down, and now i'm thinking about getting the wine color too! i *love* it. i washed it in cold/gentle and let it air dry and it held up fine. i wouldn't push it though. treat it delicately. it's a smar",5,1,0,General,Tops,Knits
7178,7178,800,47,Light and breezy,"I bought this in my usual size small.  it is really light and airy--very pretty.  as the other reviewer noted, it is longer in front and shorter in the back.  the back hit my waistband, as it does on the model in the picture.  it hid my bra very well (always a plus).  i wouldn't describe the fabric as soft and i did get a static electricity issue, but the top stayed put.  overall, very pleased.",4,1,0,Initmates,Intimate,Intimates
7179,7179,1099,25,Runs large and sleeves are different from photo,"I really wanted to love this dress because i like the lacing at the neck.. the dress is high quality and comfortable but it runs very large. also... the sleeves on the model are gathered. the sleeves on the dress i received just hang loose and big at the wrist with no gathering whatsoever. they're so wide at the bottom you can't really roll them up without them falling down the next second. it also runs quite long (longer than on the model) and i'm 5'9"". unfortunately, i guess i'll be returning",4,1,0,General Petite,Dresses,Dresses
7180,7180,903,41,,"I love this sweater!!! i checked runs large, but it's really just a roomy sweater. i bought the small, which is what i usually buy, but it is big enough to wear over long sleeve shirts, etc. it's soft and cozy and i think i wore it 3 days straight when i first got it - one of those pieces that you will wear over and over. wore it with jeans and a blouse, then with palazzos and a tee and then over my workout wear the next day before deciding it was time to give it a rest! love this sweater!!",5,1,1,General Petite,Tops,Fine gauge
7181,7181,860,31,,Love this turtleneck! it's perfect for fall and to layer. i'm usually an xs in things from retailer and this is no different. i definitely recommend.,5,1,0,General,Tops,Knits
7182,7182,1098,38,Lovely summer dress,"I love this beautiful summer dress! i am tall (5' 10""), and this dress is a great length on me. sometimes with high/low dresses, the ""high"" is too short, but this dress is perfect. it does run large. i originally ordered a medium, but had to return it for a small. it is very voluminous. my only complaint would be the arm holes are huge. i am going to have to wear a camisole or bandeau top under it, or you can see my bra.",4,1,2,General Petite,Dresses,Dresses
7183,7183,1092,27,Darling dress!,"I bought this dress for my mom! she usually does not even try dresses on because she feels that they highlight her ""problem areas"", but she is going on a vacation soon and i thought she could should bring something different for her trip. thankfully, the embroidered waters shirtdress completely surprised her! the fabric is soft and light, the blue is vibrant and perfect for spring/summer, and the cutwork detailing is flirty without being too risky or revealing. she's really excited about this--a",5,1,6,General,Dresses,Dresses
7184,7184,1098,39,Giant arm holes,"I would have kept this dress if it weren't for the giant arm holes and reveal my entire bra on both sides. other than that, it looks just like it does on the model and is a nice, substantial material.",2,0,6,General Petite,Dresses,Dresses
7185,7185,860,60,Great relaxed top!,"Love this top. looks great on, not uncomfortable. it's the right length, the fabric is nice and it feels good on.",5,1,0,General,Tops,Knits
7186,7186,868,67,Effortless beauty!,"I have been eyeing this top for a couple weeks and finally found it in my store. it was a good sign when i saw our stores in-house stylist wearing it! i absolutely love the fit--it's soft and stretchy and fabric is nice quality. i'm typically a medium, sometimes large--i bought the medium and it's perfect. i could have gone down to a small as well. the large was way too big (for reference i'm 5'8"", athletic, 150lbs). this top is going to take me everywhere this summer! worth a try!",5,1,2,General,Tops,Knits
7187,7187,868,63,A different look,"I really was surprised at how much i liked this top. it is, as others pointed out, a poncho type overlay with a tank connected underneath. it is very comfortable and forgiving of any body boo boos. looks great with skinny white pants.",5,1,1,General,Tops,Knits
7188,7188,869,66,Love this top!,I wasn't sure how this top would look on me but i tried it on and i love it. plus it is very comfortable. i would highly recommend it!,5,1,6,General,Tops,Knits
7189,7189,903,50,Soft and cozy,"Perfect cozy sweater, nice details. exactly what i wanted to upgrade from sweatshirts.",5,1,0,General Petite,Tops,Fine gauge
7190,7190,824,21,Terrible,"I am very disappointed with this order. the shirt looks and feels cheap, is not flattering in any way. i am sending it back right away.",1,0,0,General Petite,Tops,Blouses
7191,7191,860,32,Cozy!,"I am 5'8"" and about 145 lbs - curvy through hips, small up top and i got a small and it fit great. i got it in the wine and it is a pretty color for fall into winter. the fabric is super soft and cozy!",5,1,1,General,Tops,Knits
7192,7192,825,38,,What a great top!! unusual design,4,1,0,General Petite,Tops,Blouses
7193,7193,985,24,,Loved this jacket so much i bought both colors! this jacket is simple yet adds so much to an outfit. the lightweight material makes it perfect for the florida seasons. as for the snaps mine work perfectly i usually just keep them undone for my hands. the sizing i think runs a bit large. i usually am a medium but ordered smalls and they fit perfectly even with the perfect amount of breathing room. highly recommend,5,1,1,General Petite,Jackets,Jackets
7194,7194,903,39,"Beautiful, but runs really big","I typically wear a size xl in retailer clothes. i'm a size 16 in tops and this sweater in xl fit really baggy with no form fitting. it's super soft and i love the color, but it was just unflattering on me.",3,1,1,General Petite,Tops,Fine gauge
7195,7195,863,66,Awkward,"Maybe i shouldn't have sized up to an xl but i'm not sure a smaller size would have solved the weird fit. the vee is quite low and i'm busty. it'll be really low if you're smaller on top. the fit from back to front where it ties looked horrible on me. not tight at all. it's almost balloon like around the hem and from the side view, i looked like a really wide green apple. i hate leaving a bad review because i know someone may love it but i wouldn't recommend it.",2,1,2,General,Tops,Knits
7196,7196,860,29,Love this!!!,Loved this so much i bought it in black and in grey. it fits perfectly and it lays awesomely!! i ended up buying the black in medium and the grey in large for a bit of a different look for each. i usually wear a medium or large so i'd say it fits super true to size - just depends on how you want it to fit!,5,1,1,General,Tops,Knits
7197,7197,868,44,Didn't look good on me,Thought i would try this as other reviewers loved it and it's out of my comfort zone. it looked like a poncho with a baggy tank underneath. not worth the price. the tassels looked a bit worn as well.,3,0,0,General,Tops,Knits
7198,7198,927,53,Allroads vest,"I love this vest-it is a work of art in its design and construction but extremely wearable, absolutely gorgeous on, and perfectly warm and functional. my favorite thing i've ever bought at retailer.",5,1,1,General,Tops,Sweaters
7199,7199,903,26,Pretty in pink,"Very soft, clean feel. i got this in pink and received so many compliments. perfect to layer on top of your favorite tee or tank. i wish they had it in navy as well.",5,1,0,General Petite,Tops,Fine gauge
7200,7200,1092,42,"Beautiful, comfy, but odd skirt","I tried this dress on in the store, and nearly bought it. other reviewers commented on the tight chest, but i must admit, this was the one part of the dress that fit like a dream on me. however, i am very small busted (34a). the waist is very flattering, as well. but, the skirt seemed to poof out at the wrong spots (namely, where the pockets are- i love pockets, but not when they create extra bulk at my widest points) and the skirt was about two or three inches longer than i would've liked. anyt",4,1,0,General,Dresses,Dresses
7201,7201,903,20,,,5,1,0,General Petite,Tops,Fine gauge
7202,7202,800,29,Cute and airy,"Cute layered cami. great colors for summer or fall. very light fabric, tends to get a bit staticy. shorter in the back than expected but a good versatile top",4,1,1,Initmates,Intimate,Intimates
7203,7203,860,53,Versatile top,This top is great for layering or by itself over skinny jeans or leggings! i'm 5'5 and this is the perfect length! ??????,5,1,0,General,Tops,Knits
7204,7204,903,22,Wanted to love,"This is a very lightweight, comfy sweater jacket. i wanted to love but didn't find it ""special"" enough for the price. i am usually between a small and medium and tried on both sizes in the gray and the navy. the small fit snug in the shoulder but i liked how the layering showed at the bottom of the front. that look was lost on the medium, though the general fit was better. in the end, the looked medium too sloppy for my taste, and the small felt too small.",3,1,12,General Petite,Tops,Fine gauge
7205,7205,1092,36,Casual cool,"I am tall, so this dress hits slightly above the knee on me. the peek-a-boo detail on the skirt and shoulders is flirty, but still modest. this dress is super comfortable and is going to be a summer staple for me. i also love that this dress is button-down, it is an easy piece to wear for new moms!",5,1,0,General,Dresses,Dresses
7206,7206,1092,36,Adorable,"I went to retailerplpogie today to try this piece on and it was adorable. i really liked the lace part that lightly shows off the legs. this does run true to size. i am 5'5 and 116 pounds and wear a 34b and i was able to button up everything and be comfortable in a size 0. there is no stretch at all with the materials that they have used, so that might be an issue for some. the material was actually a bit thicker than what i would have thought for dress like this, but i really liked it overall and",5,1,2,General,Dresses,Dresses
7207,7207,1099,29,Sleeves are inaccurate,"I originally bought this dress in the store. however, it ended being a size too big. so, i reordered the smaller size online (although it was backordered for a month). when it arrived, i noticed the sleeves were not cinched (like they are in the picture as well as the original dress i had purchased in-store). i thought maybe it had been a fluke so i returned the dress and reordered it again because it is a great dress. the second one just arrived and the sleeves are not cinched as well. this may",2,0,4,General,Dresses,Dresses
7208,7208,1092,40,Undecided,"I have still not decided if i am keeping this dress. i sized up according to the other reviews. i typically wear a 6, so i got an 8. it fit me just fine on top, but i am a 36b, so fairly small. because of the photos, i expected the dress to be a-line and flare out at the hips. it did not, that that's why i am unsure. i'd like it to flare out a little more than it does. it would be more flattering and more comfortable. i love the dress otherwise. i think i may take it to a tailor and see if there",4,1,0,General,Dresses,Dresses
7209,7209,903,49,"So soft, but the pieces don't fit","I ordered the pink, and it was gorgeous. the color and feel were so soft, i would have kept it if it were a blanket. but i did send it back because as a sweater, it just didn't lay right. it has a sort of inside layer that just didn't fit right with the outside sweater layer, so it ended up puffing up on the sides at the waist. that was not flattering. and the hood was too large and floppy looking. too bad.",3,0,0,General Petite,Tops,Fine gauge
7210,7210,1099,33,Please bring this dress back,This dress is so cute! will you be bringing it back retailer?,5,1,4,General,Dresses,Dresses
7211,7211,1098,36,Very flattering!,This dress is very flattering. great unique dress.,5,1,1,General Petite,Dresses,Dresses
7212,7212,1083,37,Very flattering,"This was was a great buy! i got in on sale and the quality is really excellent. the material is thick and stretchy. there is a spanx like liner which is really nice as well for smoothing out the bumps. the dress style and cut is very slimming. i am more a size 14 (at 5'10"") and the 12 fit well. i agree with the other reviewer regarding the twisted shoulder. it doesn't lay on me either like it does on the model, but it doesn't detract from the dress so its a keeper given the other positives.",4,1,2,General Petite,Dresses,Dresses
7213,7213,869,45,,Cute top but does stretch out a bit throughout the day.,4,1,0,General,Tops,Knits
7214,7214,1092,35,"Beautiful design, interesting execution","I saw this in that postcard ""catalog"" and it drew my attention immediately, so when i saw it at the store, i knew i would try it on.
this dress is gorgeous - the lace is sturdy and won't easily be caught on things, the chambray is substantial but light. it's put together well and the slip covers greatly. the material isn't stretchy, but it keeps it shape and i like that. i'm 5'7"" and it hit me right at the knee, so it's a good length if you wanted to wear it with a cardigan to work as a spring",3,1,10,General,Dresses,Dresses
7215,7215,1083,28,Good quality; odd fit,"This just did not sit well on me. while the length was fine and the fabric was a nice thick weave with a flattering amount of stretch, the twist at the shoulder just looked odd. it did not sit flat at all, so it just looked like i had gotten dressed in the dark and had not managed to sort out my sleeves. given the spot-on quality, i would definitely look into other items from this brand, but back this dress went.",3,0,1,General Petite,Dresses,Dresses
7216,7216,903,62,Chic layer,"This hoodie has a lovely, flattering drape and fits true-to-size (m for me), and is light but quite warm. the cottony nylon layers along the front panels and hood add style. it will be warm enough as an outer layer on a slightly brisk day or indoors in cooler weather. i was going to opt for the blue, but in the store, the light gray ~ which is a bit darker and more marled than online (at least on my monitor) ~ looked really lovely and seemed more versatile.",5,1,25,General Petite,Tops,Fine gauge
7217,7217,860,55,Betcha just can't buy one!,"Great turtleneck, very comfortable and not tight around the neck at all. the material is super soft and washes well. i ended up getting all 3 colors. my only regret is that there are only 3 colors! i absolutely love this top. i also like the many complements i've received while wearing them. i am full figured and the fit is very flattering.",5,1,1,General,Tops,Knits
7218,7218,1092,34,Beware if you're fuller in the chest,"I loved the lace detailing all over this dress and the fact it had pockets and was mostly cotton. it just looked so inviting, so i grabbed two sizes to try on (10 & 12) that 99% of the time fit me with retailer clothes. here are my thoughts:
__________
pros:
- lace detailing is lovely all over.
- everything runs tts except at the bust (see below).
- breathable fabric, comfortable.
_________
cons:
- i'm a 36c and could not button the top two buttons of this dress in a size 10 (i'm 5'9, hourglass, a",3,1,122,General,Dresses,Dresses
7219,7219,868,53,"Versatile, comfy, we'll made!","A feminine yet mature looking cami. i did not need to wear a bra because the material is thick and stretchy (i am a 34a). it looks great with a pencil skirt as well as chino shorts. feels soft and comfy. can dress it up or down. i took a small and it fit perfectly  (l am 5'4"" 120lbs).",5,1,3,General,Tops,Knits
7220,7220,1083,40,Gorgeous dress,"I love the dress, fits as pictured , i'm a size 4 and fits just right. it is a keeper, well made.",5,1,0,General Petite,Dresses,Dresses
7221,7221,1092,42,Pretty dress,"It's a pretty dress, my only concern is the sleeve length. it's an awkward length and makes the dress look a little frumpy. i turned the sleeve up once and it looks so much better!. or, if you are a savvy sewer, you may want to tighten a little in the arms so the sleeve is a bit more fitted. overall quality and feel is very good. i usually fit into a 6, but for this dress i ordered both 6 and 8 and kept the 8. the chest is a bit snug and the button pops open if you don't order the correct size.",4,1,0,General,Dresses,Dresses
7222,7222,1098,46,A longing,"I was eyeing this dress for some time and was undecided about making the purchase. at a reduced price and 40%discount, i had to succumb! i was surprised by the fabric, a bit flimsy. however, the design makes up for the style. i'm anxious to wear at the first opportunity of spring/summer!!!",4,1,0,General,Dresses,Dresses
7223,7223,869,34,Loose comfy shirt,I found it hard to pair with bottoms. fit wasn't very flattering for me.,3,1,0,General,Tops,Knits
7224,7224,903,66,Great hoodie,Very comfortable and looks really good on me. that's very important!,5,1,0,General Petite,Tops,Fine gauge
7225,7225,1092,32,,So disappointed! beautiful dress in the photographs but the cut was incredibly strange. loose and baggy through the top and mid-section but tight around the buttock and thighs.,1,0,0,General,Dresses,Dresses
7226,7226,903,43,This product has great features,It's super soft. it fits great. happy with the purchase.,5,1,0,General Petite,Tops,Fine gauge
7227,7227,409,31,"Cute romper, material... meh","Cute romper, love the pattern but the material seems cheap and flimsy, and is staticky! for the price it should be better quality. also i'm fairly short and hits high on the leg. not sure how anyone taller could make it work.",4,1,6,General,Bottoms,Shorts
7228,7228,903,57,Snap front hoodie,I have many sweaters but i bought this during the sale and it is very soft and comfortable.,4,1,0,General Petite,Tops,Fine gauge
7229,7229,1092,33,Beautiful but slight problem,I'm normally between a 4-6 in retailer dresses. i had to go up to a size 10 just to get the buttons across the chest to close and lay properly without feeling like i would bust out. definitely not for those with any kind of chest.,3,0,6,General,Dresses,Dresses
7230,7230,877,27,,,5,1,0,General,Tops,Knits
7231,7231,183,35,"Beautiful, but narrow","I really like the look of these socks, and have become obsessed we over-the-knee socks for winter this year. they are very tick which is nice for keeping warm and for durability for a long lasting product. my only complaint is that they are very difficult to get over the knee. this can be a great thing, because they certainly do stay put-which is a huge problem with over-the-knee socks. however, by the end of the day i was pretty sure i was going to lose a leg from poor circulation.

i am still",3,0,15,Initmates,Intimate,Legwear
7232,7232,918,34,Breathtakingly lovely,The pictures don't do this cardi justice. it's so lovely and ladylike. it's seems very well made. please can we have more from this designer??,5,1,0,General Petite,Tops,Fine gauge
7233,7233,877,56,Great spring cardigan,Looking forward to wearing this on chilly spring mornings. ordered in the navy. fits true to size.,5,1,0,General,Tops,Knits
7234,7234,877,35,Living in this!!,"This is probably one of the best retailer purchases i have ever made! this is the most comfy and warm cardigan and is a good thickness for fall and winter. i am 5'9, a size 6/8 and the medium was perfect! buy this now!!",5,1,2,General,Tops,Knits
7235,7235,868,32,Huge but so soft,I'll start this by saying i usually wear a m or l depending on the shirt. i'm 20 weeks pregnant and ordered a medium. it's huge! i was thinking i would be able to wear this for a bit while preggo and then would be able to wear it after baby with no problem. i'm going to order a small because the fabric is so soft and i love the design and color.,4,1,1,General,Tops,Knits
7236,7236,877,41,,Comfy cozy!,4,1,0,General,Tops,Knits
7237,7237,906,35,Very pretty and versatile,"This goes well for cool weather. great with jeans or other casual pants. i got the green, it's more of a teal color but pretty. runs large. i usually run between small and medium, i got the small and it's a tad too loose on me.",5,1,0,General Petite,Tops,Fine gauge
7238,7238,877,35,Quality!!!,"This is the best item i have gotten form retailer. the quality is amazing. soft, covers my butt, classic piece!!!",5,1,10,General,Tops,Knits
7239,7239,906,41,Cute but too big need to exchange,"I have a hard time with sizes here. i literally can wear sm-large depending on the brand, so it's hard to buy online. i was worried this would be too short as i'm 5'9' so i got a large and it's a little too bulky. i will be heading to the store to exchange and hope they have a green one left :)",4,1,0,General Petite,Tops,Fine gauge
7240,7240,877,46,Fantastic sweater,"I ordered the navy/gray version in size xl. it fits me true to size, matching the online photos. the colors matched too. the fabric is so soft. it's warm while being lighter in weight. very comfortable. the collar wasn't bulky either. it's made to last. one of my retailer favorites.",5,1,0,General,Tops,Knits
7241,7241,1050,34,"Cute design, poor quality","The embroidery on the side is cute, and they're nice and airy for hot days. however, the stitching on the legs unraveled after only two washes. also, they're extremely long; i'm 5'7 and had to take them up around 3 inches.",3,0,1,General,Bottoms,Pants
7242,7242,1028,24,,,5,1,0,General Petite,Bottoms,Jeans
7243,7243,877,31,,Great long cardigan! i wear this with a simple tank,5,1,4,General,Tops,Knits
7244,7244,183,51,Lovely socks,"These are just perfect, exactly as pictured if not nicer. very soft and comfy with a big sweater on for winter months.",5,1,3,Initmates,Intimate,Legwear
7245,7245,868,32,Size down 1-2 sizes,"I am normally a m-l (170 lbs, 5'4"", 34dd). i ordered this top in a medium knowing it ran big, and it is huge. seriously, i could wear it as a dress. i like the whole loose and comfy top thing, but this is so massive it looks sloppy. i'm going try and return it for a small. hey, i like that i can wear a small! the green color really is pretty, and it's so soft. just need a much smaller size.",3,1,0,General,Tops,Knits
7246,7246,1082,77,Perfect for hot days,I loved the dress way more in person than online. the fabric is very soft and it is quite beautiful. i wear a large in most retailer tops and a size 8/10 in dresses and the large fit perfect.,4,1,3,General Petite,Dresses,Dresses
