,Serial_No,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
5124,5124,1078,28,"Nice print, not flattering for me","Loved the print on this dress, however the fit wasn't for me.  i feel like it exaggerated my belly, and just overall i didn't feel great in it.  the sleeves were also really big.",3,0,1,General,Dresses,Dresses
5125,5125,1078,40,"Pretty dress, love it!","This dress is gorgeous. it is somewhat fitted but i didn't find it to run small. i am top heavy 36d and usually wear a size 10, but i bought this in an 8 and it fits me great. i will say the zipper is a bit tricky. at first i thought the dress was too tight but it turned out the zipper was stuck. after fiddling with it, i realized the dress fit but the zipper was a bit tricky. i wore it to work and got so many compliments. also the picture makes the background look burgundy but it is mostly blac",5,1,1,General,Dresses,Dresses
5126,5126,873,64,,"This top is really cute but shorter in length than expected.  plus, it shrunk considerably!",3,1,0,General Petite,Tops,Knits
5127,5127,1078,46,Bummed,"I got this dress today. i was super excited and hoped to use it. it runs so, so small. i'm returning and ordering up.",4,1,18,General,Dresses,Dresses
5128,5128,873,31,See through,"This white shirt is very thin esp in the front and see through - i would have to wear a cami underneath unless i wanted people to see the outline of my bra. it seems very flimsy and poor quality, even at the sale price. disappointed and will return...",2,0,0,General Petite,Tops,Knits
5129,5129,1133,46,Super cute,"This vest is so cute and a perfect transition piece for fall. it runs a little big. i normally wear an xs, but i had to exchange for an xxs",4,1,0,General,Jackets,Outerwear
5130,5130,824,30,Beautiful top!,"I absolutely love this top!! i bought the ivory color, and i am definitely considering buying the black as well! it feels true to size, but i did size up only because i like my tops to fit a little generous and flowy. i can't wait to wear this top all season long!",5,1,3,General Petite,Tops,Blouses
5131,5131,873,63,Great white top.,"Finally, a white top that does not show every nook and cranny. this is a great fabric. many times white shirts are see thru and i won't buy them. this top is lightweight but has enough substance to cover everything. the online picture does not do it justice.
it can be worn with anything and is made very well. this one's a keeper for your closet and will be worn over and over all summer long.",5,1,2,General Petite,Tops,Knits
5132,5132,1035,46,,As another reviewer mentioned the quality isn't here.  they pilled in the thighs after wearing once and stretched out so much at the end of the day i was pulling them up constantly.  such a bummer because i love this brand.,3,0,0,General,Bottoms,Jeans
5133,5133,1072,31,Anther at it's finest,"What a dress! the print, the feel of the fabric, and the overall fit of this dress, it definitely has the wow factor! i plan on wearing this dress to the kentucky oaks this year. i typically wear a 6 and sometimes a 4 in retailer dresses. i'm 5'6'' 130 lbs 32dd and took a 6 in this. i could probably even try the 8. it fit a bit tight in the bodice for me but i'm not sure if it warranted a size up. it is pricey but i see this being a closet staple and one of my favorite maxi's yet.",5,1,4,General,Dresses,Dresses
5134,5134,844,45,Strange cut,"The quality is good, as is the design idea, but, practically, it doesn't work. ordered an xs and the top still ballooned out stiffly. this top is not soft or flowy, it is stiff and very wide.",2,0,0,General,Tops,Blouses
5135,5135,678,41,Beautiful pants!,I love the print on these pants. they are beautifully flowy and flattering. the only downside is that they are see through so i'm going to take them to tailor to have a lining put in up to the knee so i can wear them to places other than the beach. i bought them on sale today in the store and bought a size small.,5,1,0,Initmates,Intimate,Sleep
5136,5136,678,27,"Beautiful colors, runs large","Bought these for my honeymoon to hawaii- they will be perfect for lounging. very comfy, but a little see through so likely not to wear on their own.",4,1,0,Initmates,Intimate,Sleep
5137,5137,824,51,,Another beautiful mave piece!! that is too big!! waiting for the size down to come in the mail. fingers crossed this works. the large was too overwhelming on my 5'6 frame. the tank that comes with it is soft and comfy and the gold accents really make this an outstanding number!! too bad no petite is offered. i ordered the black but it was hard to choose because the white also looks amazing. i predict lots of cooing over this lovely!!,4,1,4,General Petite,Tops,Blouses
5138,5138,863,50,A bit thin but otherwise perfect,"This fits great. it looks great with jeans or exercise pants. a little lighter weight than i hoped but looks great, hangs well on my body. i bought the white.",4,1,1,General,Tops,Knits
5139,5139,823,36,Ready for clown college!,"This top is perfect for the first day at clown college if you want to see some clowns cry. the sleeves are probably the worst part of this overpriced monstrosity. the elastic at the cuffs makes the already comically large sleeves billow and puff out even more. 

buy this if you enjoy walking to the post office to return things.",1,0,0,General,Tops,Blouses
5140,5140,1078,35,"Love,love",Love this dress. fits true to size!! can be dressed up or down. very flattering1 prettier in person,5,1,0,General Petite,Dresses,Dresses
5141,5141,1078,37,Bummed,"I love the maeve line and was excited to get this dress. unfortunately, the fit was just bad. the top fit fine but the bottom half was too snug and there were unattractive gaps around the waist and the pockets. don't think another size or tailoring would address the issue. for size, i am 5'4"", 130 and ordered the 6.",3,0,6,General Petite,Dresses,Dresses
5142,5142,1035,50,The jeans are a great find.,The jeans are flatering and stylish. they are slightly distressed but will go with anything. the fit is like other pilcro stet pants i've purchased and loved.,5,1,0,General,Bottoms,Jeans
5143,5143,678,60,Beautiful beach pants,"Have not worn them yet, but they are so soft and pretty. seems like a good item to travel with.",5,1,0,Initmates,Intimate,Sleep
5144,5144,863,41,Cute tee,"Very flattering tee. nice details & quality.
my first time purchasing this brand, but will look for similar items from them.",5,1,1,General,Tops,Knits
5145,5145,824,47,"Unique, detailed - lovely!","This is a really pretty top. the beading/rivet detail is really cool and it feels comfortable on. i think the lining is really silky and the lace feels gentle, not stiff. the top is kind of like a swing top, there is a lot of fabric, but it is just right. the fabric looks rich and lovely. great top!",4,1,0,General Petite,Tops,Blouses
5146,5146,1035,37,"Cute jeans, terrible quality!","I've purchased pilcro jeans in the past and they've held up great. unfortunately, the material used for this particular jean is a far, far cry from what it used to be. the thighs of these jeans start pilling (yes pilling!) after just a few wears. i've never had jeans do this -- whatever denim blend they are using is a complete disaster.

don't buy these -- you will be very disappointed.",1,0,0,General,Bottoms,Jeans
5147,5147,903,40,Love this sweater!,"I reallllly love this sweater! i could wear it every day if i could. the sweater is comfortable, lightweight (but not see through) and versatile.",5,1,0,General Petite,Tops,Fine gauge
5148,5148,844,28,Pretty top,"I loved the way this top fit and i am a total sucker for floral prints. i took my normal medium (5'5"" 150lb). unfortunately the material was very thin, scratchy and had a horrible chemical smell. back it went.",4,1,3,General,Tops,Blouses
5149,5149,881,73,10++++++,"I can't rate this with enough stars or numbers! great fit, can't see up the sleeve, perfect length, just right amount of fabric for draping. i am 5'3"" and 130lbs. fits like a dream and when i got it home from the store....it goes with all things in the closet!!! my one reservation is it only comes in one color. let's get on it designers! we need a lipstick red for summer and coral and navy and black and white. i don't need any other top! this one has great cool fabric and you don't need to wear",5,1,5,General Petite,Tops,Knits
5150,5150,881,31,"Sadly, too big","This top is really beautiful. the color is rich and the texture on the back is a unique touch. and i think it might have worked for me except that i could only find a m/l and it was just too big. i love drapey styles and think this top would have been just the right amount of drapey if i'd been able to snag a smaller size. but the m/l looked like a teal sack, so it's going back.",3,1,0,General Petite,Tops,Knits
5151,5151,865,38,Cute but huge,I'm wearing this shirt right now. i'm usually a large in tops. i bought a medium and i'm kinda wishing i got a small instead. it's very swingy. its super cute but size down at least one size maybe two,5,1,0,General,Tops,Knits
5152,5152,881,61,Super comfy!!,"This is a perfect top for warm weather. and depending on the accessories you pair it with, it can be great to wear while running errands or for a casual date. the woven texture at the back is unique and gives it the retailer vibe we all know and love. definitely runs big but that's part of the charm of the top.",5,1,2,General Petite,Tops,Knits
5153,5153,881,57,Beware! launder before wearing!,"This was my absolute favorite top before it transferred dye onto the driver's seat in my car. >:-( there is nothing in the language of the care tag which advises to wash before wearing because of the possibility of dye transfer to other surfaces. the care instructions say that is is washable with like colors and, in fact, recommends dry cleaning. really? and dry cleaning will remove all of that excess dye? don't think so. after i discovered the dye transfer on my car seat, i washed the top in a",3,1,2,General Petite,Tops,Knits
5154,5154,881,54,Cool summer tee,"I picked this top hoping that it would go with the dipped horizon skirt and the color was a perfect match! i love the irregularities in the dye, and the woven back. the cut is boxy, but the fabric is soft and drapes well so very flattering. looks great with white jeans",5,1,1,General Petite,Tops,Knits
5155,5155,881,24,A flattering over-sized shirt,"I generally wear a small or medium in tops, and decided to get the medium/large. it's over-sized, but it lays very nicely and doesn't look ""frumpy"". the back of the shirt is exactly as it looks in the picture. the front of the shirt is more of a solid blue than is shown, but still lovely.",5,1,1,General Petite,Tops,Knits
5156,5156,865,42,,,4,1,0,General,Tops,Knits
5157,5157,881,48,"Love it, it's much longer on me","I just got this in xs/s at my store and i love it. i have a petite frame (5'3"", +/- 105 lbs) so it's much longer on me than on the models. and the one i got is much more saturated with dye on the front than what's shown in retailer's pics, so that may vary a bit. however, the back of mine looks exactly like what's shown above. i love the drape and the way it falls on me; super casual-chic in my opinion. i'd say the color is deep teal. wish it wasn't hand wash, but sometimes that's worth it.",5,1,21,General Petite,Tops,Knits
5158,5158,903,56,So comfy!,"This is the ideal easy-breezy sweater to throw over leggings when you just feel like being comfy, cozy, but still stylish. i love it.",5,1,0,General Petite,Tops,Fine gauge
5159,5159,881,50,A very flattering shirt!,"Comfy, casual, and stylish! i received many compliments on this shirt. it drapes across your body very nicely and does not cling. it has a great asymmetrical cut that is very flattering. the material is comfortable and the color is warm and summer-like.",5,1,10,General Petite,Tops,Knits
5160,5160,881,32,Huge!,I am a pretty curvy girl and thought the m/l was gigantic. i returned and was afraid to exchange for the smaller size thinking it would pbly be very large as well. it was not flattering because it was so boxy.,2,0,0,General Petite,Tops,Knits
5161,5161,865,35,,This top has too much fabric! i would of liked it more if they had a smaller size but the small seemed like a medium or large!,3,0,7,General,Tops,Knits
5162,5162,818,54,Beautiful detail,I love this top. it comes with its own camisole. the embroidery is lovely and the fit is perfect.,5,1,3,General Petite,Tops,Blouses
5163,5163,881,51,Awesome shirt!!,"Love love love this shirt!  great quality .. washes / dries wonderfully!  it is loose and flowy .. it's supposed to be that way - but it lays nicely!  it's longer than pictured which i love - i'm sure i'm shorter than the model but it's truly a perfect shirt! goes great with my jean skirt.. jeans, shorts and dressier skirts.  if you get a chance to order .. don't hesitate!  :)",5,1,0,General Petite,Tops,Knits
5164,5164,881,36,Took me by surprise,"Grabbed this top because i loved the color and to my surprise i loved the style too! it is longer on me than the model (and i'm 5'10"") and it looks great with a long pendant necklace and white skinny jeans. i also wear a white tank underneath just in case, otherwise i think i'd be showing some skin. i like that the front and back are two different materials.",5,1,0,General Petite,Tops,Knits
5165,5165,865,30,,,2,0,0,General,Tops,Knits
5166,5166,865,44,Perfect,"This tank is perfect for summer since it pairs so nicely with shorts! jeans work well, too, and during cooler seasons, i can wear a cardigan over it to stay warm.

the fit of this top is not true to size, for it runs large, but is flattering on the body nonetheless. the stripes and miniature circular openings, i noticed, add beautiful detail for formal or informal events.

as a whole, this shirt is perfect! the one aspect of this top that may need to be carefully attended to is the material",5,1,1,General,Tops,Knits
5167,5167,881,54,Loose & exotic,Wasn't sure about this but got the xs/s on sale. the style is very wide and is longer on me than pictured. somehow it works because it drapes nicely from my shoulders. should be comfy to wear in the summer. the two i received are a deep turquoise and will pair nicely with some of my favorite jewelry.,4,1,0,General Petite,Tops,Knits
5168,5168,865,35,Much nicer in the pictures,"This tank is not very flattering. there is a lot of fabric, it's very boxy, & the holes kind of remind me of a high school basketball jersey. i even sized down and it's still just wide. i'm returning :(",2,0,0,General,Tops,Knits
5169,5169,881,34,Great top!,"I bought the m/l (5'4"",130lb) and love the way it hangs and the length, and the fact that it can be worn over a lightweight top. the color and feel of the fabric are very nice.",5,1,0,General Petite,Tops,Knits
5170,5170,865,37,Fun little tank!,"Love this. the stripes are cute and simple, but even better is the texture of the fabric (do a close up on the photo if you can). it's a swing tank, so there is a lot of fabric, but styled the right way and this is dreamy :) i passed on it only because i like my tops much longer than usual and this one wasn't quite long enough for me. i tried true to size and had it been longer i would have went with it - but smaller ladies might want to down size a size or two :)",5,1,5,General,Tops,Knits
5171,5171,865,35,,The length in the front is too short and the bottom flares a lot which is really unflattering. i love the top half of the shirt but the bottom half should be more form fitting.,2,0,0,General,Tops,Knits
5172,5172,373,51,The perfect bra,"Oh how i love this bra!! its so comfortable and very flattering. i find that many bralettes totally flatten me out but this one does not. and the floral lace here is just beautiful. the daisy-type flowers look so cute and feminine! i've got it in so many colors now. for sizing, i'm 34b and the s/m fits great.",5,1,1,Initmates,Intimate,Intimates
5173,5173,844,40,Beautiful top,"I received this top over the weekend and i absolutely love it! it does not smell, nor does it itch, as the other reviewer stated... at least not for me. i was worried about the green color, but it's quite lovely. this is a keeper for me! i am 5'1"", but ordered the regular xs, and i am happy with the length.",5,1,4,General,Tops,Blouses
5174,5174,881,35,Runs large!,"What a great shirt. however, none of the ones i saw in store are colored like the picture. the front of them are all a deep blue color, no tie-dyed effect or whatever you're seeing on the online pics. the shirt runs large. i am an 8/10 38c and the smaller size was plenty big. i can't imagine how the larger size would have looked! i think this top will go with many things, including as a cover up over dresses.",5,1,1,General Petite,Tops,Knits
5175,5175,865,35,Baggie and big,It's nice material but the design makes you look like a pregnant lady,2,0,0,General,Tops,Knits
5176,5176,865,35,It's cropped in the front,"I got this shirt in a medium, my normal retailer size and while the short fit, the front is cropped! i am a fan of the tops that are shorter in the front and longer in the back, however this was just too short in the front. my belly button was exposed, and that wasn't the look displayed on the model. unfortunately this top is going back to the store.",1,0,1,General,Tops,Knits
5177,5177,840,33,New favorite peasant blouse!,"I took a leap and ordered this top in both colors. my style is bohemian and flowy so i knew this fit the bill. i purposely bought these blouses because i read the reviews and being a 16/36h, i knew i needed then to run on the larger side. i love both colorways equally, but that said, the blue and yellow pattern runs a whole size smaller than the brown patterned blouse. the fit and fabric even feel different! the blue and yellow is thicker and less flowy and fits exactly to my body instead of bei",5,1,0,General,Tops,Blouses
5178,5178,927,67,Beautiful sweater,"The design and colors on this sweater arguably make it a ""statement sweater"". it has a modified raglan type sleeve. i found the sleeves to fit just fine. for reference, i am 5'9"", 150 lbs., 34dddd, and the medium fit perfectly. it is not a long sweater and, with my height, i wear a long tank top or cami underneath. i love the way it looks.",4,1,0,General,Tops,Sweaters
5179,5179,1022,45,Fabulous fit; distressing will get more pronounced,"I have loved ag stevie ankle denim for awhile now and have never been disappointed with the fit or quality. this pair is no exception to that. i am 5'5"" and about 113, slender with athletic thighs and the 26 fit great. buying them on-line, i wasn't able to check how distressed the denim was. the pair i received in the mail was indeed slightly different in the distressed locations from the on-line image. mine had no distressing on the upper thigh and one medium and one small spot on each leg. onl",5,1,2,General,Bottoms,Jeans
5180,5180,854,48,Beautiful top,I love this top. the color and the embroidery are beautiful and unique. i love the soft cotton arms and back. wish there were more colors.,5,1,1,General,Tops,Knits
5181,5181,927,60,Striking,Very attractive and well fitting. absolutely recommend it.,5,1,0,General,Tops,Sweaters
5182,5182,854,39,This looked surprizingly really cute in person,"I didn't expect the fit to be as cute, i am not sure i like how the model is wearing this top, but untucked, or more tucked both look more falttering on. the color is more vibrant in person, still light turquoise, but richer. i don't think i nbeed petite in this as it is blousy, but not oversized or boxy.",5,1,6,General,Tops,Knits
5183,5183,927,39,A tad scratchier than most,"Also, does run big, though i felt te xs seemed fine (usual size is xs). passed as there were better options, runs big,but mostly, it was scratchy. beautiful color and design, however.",4,0,0,General,Tops,Sweaters
5184,5184,927,58,Fun sweater,This is a cute sweater that can be very versatile. i love to wear it to work with a dress pant as well as with jeans on the weekends. it is soft and looks great on. would recommend.,4,1,0,General,Tops,Sweaters
5185,5185,1009,37,Absolutely stunning!,"I got this in an xs as the s sold out before i could purchase. i can still zip it at 27.5/28"" but would be more comfortable at say 26"". i'm almost 5'5"" and with 3"" heels it skims the floor perfectly. i'm so obsessed with the weight and texture! it is full and fabulous! i'll just need to slim down a tad so i can be comfortable at my sister-in-laws wedding next month. 
i wore a very fitted tank and it works perfectly! photographs well and feels very red carpet worthy.",5,1,1,General,Bottoms,Skirts
5186,5186,840,39,Very boxy,This shirt has absolutely no shape. look carefully at the model and you we discover she is cleverly positioned to hide the sheer boxy-ness of this shirt. the print is beautiful but it looks like a maternity shirt. i even ordered the xs at 5'7 and 130 lbs but found it too baggy. returned.,1,0,0,General,Tops,Blouses
5187,5187,927,66,Great royal blue color,"I immediately loved the rich royal blue color of this sweater with its pretty flower, nice fabric and medium weight. nice warm sweater.i have an retailer skirt just like the photo, great outfit. i am happy i ordered it, but hope it shrinks after washing.the small is very big and boxy, sleeves long. i am 5'6 medium build. small usually fits me well.
i recommend downsizing or you will probably take this back.",4,1,0,General,Tops,Sweaters
5188,5188,909,70,Great fit and style,"This is a great cardigan to wear buttoned or open. the fit is perfect; it is fitted and looks great with jeans, skirts or over a sleeveless dress. love the little detail of lace to show skin. fabric has lycra so it hugs your bodice just enough!! love it.",5,1,1,General Petite,Tops,Fine gauge
5189,5189,927,63,Comfort and color,This is a cross between a sweater and a sweatshirt. not a heavy weight but very warm. the color is vibrant. many compliments.,5,1,0,General,Tops,Sweaters
5190,5190,927,49,A true winter sweater.,"I bought this sweater online and was surprised by how thick and fluffy it is. this is a warm and cozy sweater, more bulky than oversized. pattern has a comic book-style art look. it has raglan sleeves and a boxy cut and narrows a bit at the waist. cute, warm sweater for winter--wore with an undershirt.",3,1,0,General,Tops,Sweaters
5191,5191,927,49,Cute but runs large,"This sweater has a fun big bold flower and a nice blue color and is quite roomy. the fit is larger around the arms and chest, which might work well for people who are very curvy on top. it seems to taper a bit to the waist. the roomy fit to the arms gives it almost a bat wing shape. it was too overwhelming on my petite frame, what with the bold flower and the fit, so i passed. but if you like the big flower and color and want a roomy sweater, this could work well for you.",3,1,2,General,Tops,Sweaters
5192,5192,854,51,Perfect!,Bought this top for date night -- something a little special. it's that and also very comfortable. i have broad shoulders and this style accommodates. easy to dress up or down -- perfect!,5,1,1,General,Tops,Knits
5193,5193,1103,43,Absolutely beautiful dress!,"I love this dress so much...what an excellent purchase! i wear this with white leggins and love the look. this dress has a sheath underneath the flower pattern that is form fitting, which i think is way sexy from the back. the front part of the dress is very flowy and moves nicely. i love the high neck on this piece and the beautiful colors. a wonderful pick up from retailer.",5,1,0,General,Dresses,Dresses
5194,5194,1059,35,"Fun, funky but really long","The reason i purchased these pants is because i don't have anything like it. they are fun but nice enough to wear in the work place. well constructed, too. the only thing is they are very long. i am 5'4"" and these are probably 3-4 inches below what the picture shows. i had purchased a pair of platform shoes from retailer awhile back that will go perfect with these pants; however, i my still have to have them hemmed. other than that, they run pretty true to size. i usually wear a size 10 and the pa",4,1,0,General Petite,Bottoms,Pants
5195,5195,1059,38,Very flattering fit,This is a great pair of trousers for work but can also be dressed down. they are very flattering and runs true to size. they're also a bit highwaisted which i love. my only complaint is that they are unlined. i'm not sure why a nice pair of wool trousers would be unlined. however i'm still giving them 5 stars because the fit and quality outweigh the one con.,5,1,1,General Petite,Bottoms,Pants
5196,5196,840,26,,I love this top! i originally bought the brown/purple pattern and wore it all the time so when i saw the blue and yellow on sale i had to get it. the fabric is really soft and breezy - perfect for the spring to summer weather. the sleeves are a little long on me but doesn't bother me. it runs a little large but works with my style. i would have sized down but it wouldn't have fit in the bust (i'm a 36d). i definitely recommend this top!,5,1,1,General,Tops,Blouses
5197,5197,854,56,Great shirt,This shirt is more stunning in person. the color is a brighter turquoise than shown & the details are beautiful. fits true to size & is very flattering/slimming. love it!,5,1,8,General,Tops,Knits
5198,5198,1103,23,Blue lining and awkward arm holes,"The dress i received has a blue lining under the patterned chiffon, unlike the white lining that is pictured. the back of the dress is more open than it appears in the pictures so the blue lining and the large exposed zipper is a significant portion of the dress design. also, the arm holes are cut short which makes the dress feel awkward on. the quality of the dress is very high.",4,1,8,General,Dresses,Dresses
5199,5199,840,73,On its way back to retailer,The print is very pretty but the fabric is stiff and it runs way too big.  looks great on the model but awful on me.,1,0,1,General,Tops,Blouses
5200,5200,927,46,Could have been one of the great ones,"I wanted to love this sweater. the color is gorgeous, the pattern unusual, it is soft and warm, and would have gone with so many things. but the cut is awful. mainly the sleeves are way too big, making me look misshapen and my arms look huge. the body was a bit boxy but that would have been workable if the arms had been normal. too bad.",2,0,49,General,Tops,Sweaters
5201,5201,238,47,Beautiful print and design of suit,This swimsuit is so beautiful and fits wonderfully and is very flattering. comfortable fit as well. love it!,5,1,0,Initmates,Intimate,Swim
5202,5202,927,45,Beautigul but boxey,"Love the colors and design, however the sweather is much boxier than what the photo shows, and it is itchy. i am still deciding as it might be fine with a shirt worn underneath it.",3,1,0,General,Tops,Sweaters
5203,5203,854,39,Another great tiny henley,"I have quite a few of these tiny henleys because they are unique and comfortable. the color and details of this one are beautiful. if you are a fan of these too, you won't be disappointed with this one.",5,1,5,General,Tops,Knits
5204,5204,854,44,This top surprised me!,"This too is easy to wear, skins the body nicely & the color is very pretty. some of the retailer tops have issues for me because i find the necklines too low. not this one. the placket lays flat & doesn't expose excessive cleavage. the details on the blouse are pretty & subtle. the top washed well in the delicate cute. just hang it to dry and it looks great!",5,1,1,General,Tops,Knits
5205,5205,854,64,Beautiful blouse,"Bought this for my daughter in law's birthday. it's just a beautiful, feminine design, well made, nice fabric.. she can wear this for work or for lunch or an evening out. very versatile.",5,1,0,General,Tops,Knits
5206,5206,854,61,Pretty blouse,This is a pretty blouse but everything else you wear with it needs to be sharp because it can be dowdy otherwise.,5,1,1,General,Tops,Knits
5207,5207,1094,55,Transitional,I bought this dress in black and i think it will be a great piece to transition with but definitely great during summer. doesn't come down too low on me which is sometimes an issue. the arm holes seem to be on the larger side. i'm 5'3 so it is not this short on me. i'm really happy with this purchase. plus it has pockets!,4,1,4,General Petite,Dresses,Dresses
5208,5208,1033,31,Wanted to love.,"Wanted to love these pants, they are way, way, too long (i'm 5'4 128lbs for reference). i didn't love the way they looked cuff and didn't think it was worth having them hemmed. loved the color. would work well for someone tall and slim.",3,0,0,General Petite,Bottoms,Jeans
5209,5209,825,60,Color is spectacular!,Love this blouse and stunning color. the ruffles make it special and different!,5,1,0,General,Tops,Blouses
5210,5210,861,26,Priced too high,I took this too to the register thinking it was marked down to same price as another tee by the same brand. it wasn't so i ended up paying way too much for a thin tee. will probably return.,3,0,0,General,Tops,Knits
5211,5211,1033,37,,,3,0,0,General Petite,Bottoms,Jeans
5212,5212,1033,32,Looove,"These are such a great fall staple. the silver color is the perfect grey-olive, and the texture is perfect. doesn't feel like there is extra material like most cords, and they hold their shape throughout the day. the fit is just perfect, i can finally order pants online that i know will fit just perfectly.",5,1,0,General Petite,Bottoms,Jeans
5213,5213,1033,21,Not mid waist,"These corodorys are considered mid waist but i interpret them as the perfect height for the low waist or regular rise. other than that, they are beautiful so comfortable not stretchey yet not constricting. i'm 5'6"" 107lb got a size 25 and i need a belt in the waist but the butt and legs are perfect and the waist isn't too big just not constricting. i always get urban outfitter corodorys but this year their quality is bad and these made of up it 100% plus the length is perfect",5,1,0,General Petite,Bottoms,Jeans
5214,5214,1035,40,,"These jeans are great, however they are very long. i am 5'4 and i should have ordered a petite size. even though i never have to buy petite size pants. wish they made these a bit shorter.",4,1,0,General,Bottoms,Jeans
5215,5215,1094,40,Pretty but runs large,"This is a lovely dress looks very expensive, nice fabric and detail. i'm 6ft tall 160lb. i normally order a l/10 but got an m color black because other sizes were sold out. length wise the dress is a little shorter than it looks on the model, but then again i'm pretty tall. you can't really tell on the online photo but this dress has a white undergarment, which makes it great because of the see through detail on the fabric. size wise, i felt like even with an m the dress is oversized. it sits we",4,1,0,General Petite,Dresses,Dresses
5216,5216,1033,59,Comfortable,"I ordered the dusty pink color and love it. works well with many colors and tops. i am 5' 6"" and 121 lbs. with an athletic lean body. i do have a butt however and a small waist. i vary between a 26 and 27. ordered both because i could see this was a very slim pant. i could barely get the 26 up over my hips. the 27 fits like a glove, with just the right amount of stretch. i can't see these pants bagging after wear, which is something we all hate. love these pants and i know i will wear them often",5,1,1,General Petite,Bottoms,Jeans
5217,5217,1033,31,Great corduroy by pilcro,Tts - bought my usual pilcro size. enjoy the fit of these better than the serif style.,4,1,0,General Petite,Bottoms,Jeans
5218,5218,866,32,Really comfortable and cute - extremely soft fabri,"This is probably the softest, most flattering hoodie that i have ever worn. i can dress it up or down and it has drapes really beautifully. great for spring & summer, love it as a coverall at the beach. my partner rarely compliments my clothes and actually told me how much he liked the way it looked on me. highly recommend.",5,1,3,General,Tops,Knits
5219,5219,1033,36,Great pants,"These are flattering and the colors are really nice. they're a bit tighter than other pilcro pants i've tried, but the material is stretchy.",5,1,0,General Petite,Bottoms,Jeans
5220,5220,1094,25,Adorable easy dress,"I love this dress! high quality dress in a classic style. the cotton eyelet detailing is my favorite part and really elevates this from just another black dress. it is a swing silhouette (as described in the product description) so there is a little more volume than a regular dress, but that's what makes it fun and breezy! great dress, can't wait to wear it when it gets a little warmer.",5,1,1,General Petite,Dresses,Dresses
5221,5221,1099,62,I don't get it...,"I know this is supposed to be a loose, flowy fit which is exactly the style i love. however, this is beyond tent-like. i'm 40 weeks pregnant and i can probably fit two of me in my normal size small. fabric is very thin and pattern looks like drab wallpaper. huge bummer, especially after seeing a few 5-stars.",3,0,1,General,Dresses,Dresses
5222,5222,1033,66,Favorite purchase this year,"Love these.  i bought the grey which is a grey/taupe/light olive chameleon.  totally depends upon what i wear with them.  the rolled up cuff is adorable and the material is perfect.  the fit is true to size - tight but not restrictive.  comfy all day long.   and best of all, they don't stretch out over the day.   i'm 5'10, a size 6 normally and a size 28 fit me perfectly.",5,1,0,General Petite,Bottoms,Jeans
5223,5223,1094,45,It won't fit over the chest,"I saw this dress in the store and loved everything about it. they had an extra large, i usually wear a large, and i thought it would perfect with some leggings. i tried to get the dress over my chest but no chance. my sister who wears a medium tried to put it in too and she couldn't fit it past her chest either. we flipped it inside out and couldn't find a zipper. maybe the dress in the store was mislabeled but the bust ran very small. it's too bad, it looked adorable and i was so excited to try",1,0,0,General Petite,Dresses,Dresses
5224,5224,1033,52,Beautiful color,"I just received the pink in the mail. i am 5' 5"" and around 140. i ordered the size 29, they fit perfectly. they are a very straight leg with a snug fit. you can adjust the cuff to whatever length you need or unroll them completely. the fabric is of beautiful quality. i basically never wear corduroy because it can add pounds. not so with this pair of pants. i am thinking about another color!!",5,1,0,General Petite,Bottoms,Jeans
5225,5225,1094,37,Perfect comfy little dress,"Just picked this up at the store 40% off sale price, well worth it! the petite hits perfect on my 5'3"" frame, right about where it hits the model in the pic. very well made good quality piece i can see myself wearing quite often.",5,1,0,General Petite,Dresses,Dresses
5226,5226,1033,40,Super cute!,"I bought these cords in navy. the color is beautiful and the fit is great. it is a very slimming fit. i am usually between a 27 and 28, i ordered the 28 and they fit perfectly!",5,1,0,General Petite,Bottoms,Jeans
5227,5227,1033,55,Great cords,I love these cords! soft and great fit. bought three colors!,4,1,0,General Petite,Bottoms,Jeans
5228,5228,1094,41,Retro-mod yum,This dress is a zillion times cuter in real life. it's very retro-swingy and girlish- it reminds me of something mia farrow would've worn in her rosemary's baby era. i have the black version and i've paired mine with tall black gladiator sandals for a more sultry nighttime look and also flip flops for beachy summer days. i think it's a total steal at the sale price.,5,1,5,General Petite,Dresses,Dresses
5229,5229,1033,43,Pretty color,"I really love this rose-pink color. the pants fit like a glove. the cuff is not sewn up, so you can lower the cuff to where you like it.",5,1,0,General Petite,Bottoms,Jeans
5230,5230,1094,28,Not for my body type,"First off, the dress quality is great, the fabric is very nice, the color is great. i am 5'4"", 150 lbs. the dress looked like a parachute on me, very unattractive, because the fabric is pretty stiff. i quite honestly looked pregnant.",3,0,0,General Petite,Dresses,Dresses
5231,5231,1033,57,Cute pants,These pants are a really pretty color and feel nice on. the fit was great and did not really shrink with washing. i received a lot of compliments the first time i wore them.,5,1,0,General Petite,Bottoms,Jeans
5232,5232,871,67,Not best quality but really cute,"I got this top in green and i'm overall happy with it. i agree with the other reviewers that the material is thin and the quality not top notch and it certainly is overpriced for what it is (especially with the shipping fee). however the style is really cute, love the lace up in the back and if flows nicely without billowing as is the case with so many retailer swing tops lately.
i didn't find it to be so see through that it would need a cami (at least not the green color) and a nude strapless br",4,1,2,General,Tops,Knits
