,Serial_No,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
1136,1136,1068,37,Love love love!,"I adore these little joggers. i was immediately drawn to the color (army green) and the little details. i carry all my weight on bottom, so i don't often wear many retailer bottoms (i'm usually a 16). i tried the xl on just to see how they would work and i was pleasantly surprised! they are absolutely perfect. they fit a little baggy, as joggers do, and go with just about everything! mine did loosen a tad, but not like the previous reviewer. i highly recommend these! can't wait to wear these throu",5,1,10,General,Bottoms,Pants
1137,1137,860,51,Easy fit,Love this tank. it has an easy fit that hides my post baby belly with out looking to wide.,5,1,0,General Petite,Tops,Knits
1138,1138,831,38,Gorgeous top!,"I love this blouse. the lace panels are slightly sheer, but nothing inappropriate. the solid fabric is a lovely sort of heavy crepe. stunning bright cobalt blue color. i'm an xl in retailer and this top fit well in xl; ever so slightly snug at one part on the sleeve but nothing noticeable or uncomfortable. be aware, this did bleed blue when it was soaking and it did drip blue water while it was air drying on the hanger. while this blouse is still wet i would stretch out the sides and sleeves to ge",5,1,2,General,Tops,Blouses
1139,1139,1020,59,Shape problem,"This is a beautiful fabric and the skirt is so nice. what is wrong is the cut of the skirt. one side bells out more than the other, giving it an off center look from the front. my legs were not centered.",3,0,6,General Petite,Bottoms,Skirts
1140,1140,1089,56,Gorgeous - but.......,"I so wanted to love this dress! the fabric is gorgeous the styling beautiful and the construction is great - however, the armholes are cut too generously. i am 5'4"", 138 pounds and 36d. i ordered the black in a size 10. it fit me perfectly everywhere but the armholes. even with an undergarment, too much is exposed. i am sadly returning this.",3,0,4,General Petite,Dresses,Dresses
1141,1141,1068,63,,"Hei hei is my favorite line. i am a medium in all of the pants i have ever purchased from this brand.
i ordered these in the green and they arrived today. they fit me as if they were an xxl. i have a similar pair in rust from last summer so i assumed that they would be the same. 
obviously they are going back tomorrow . i'm very disappointed, they are a nice looking jogger and the color is pretty.",2,0,0,General,Bottoms,Pants
1142,1142,1089,48,Just average,"First of all, the label on this dress is maeve, not nue by shani. second, i just wasn't impressed. the fabric is cool...it has a sort of embossed look to it and it's somewhat shiny, which sets it apart in a good way. but the cut is just boring. the top felt dowdy to me...overall, i was underwhelmed by this dress and returned it.",3,0,8,General Petite,Dresses,Dresses
1143,1143,860,32,Maternity top,"I was really wanting a nice white summer blouse to pair with patterned skirts. unfortunately, this fell short as it was huge. not only was it big, it flared at the bottom. it would be perfect if i was sporting a baby bump, but not what i am going for right now. if the tank was a bit slimmer i would have kept it as a tunic.i'm sad that i'll have to return it.",2,0,1,General Petite,Tops,Knits
1144,1144,993,49,Everyday casual and cute,"I wanted a casual, denim colored skirt for warmer weather without the denim weight  and this skirt fit my needs perfectly.  i'm 5'4, 117lbs and the xs fits me true to size, hitting about 1 1/2 inches above the knee. it's a more modest length for daytime but it definitely needs a slip underneath. the raw edge is subtle (no hanging threads) and unique. i can't speak to the lack of colorfastness but i washed it separately and will be mindful of the possibility .",5,1,0,General Petite,Bottoms,Skirts
1145,1145,860,62,"Unusual, cool, fun top","I love this top!! the detail on front top of the top is so cute. the length is just right. i hesitated because of the unusual armhole shape but they are really not an issue. also, thanks for finding the top as it wasn't available at distribution center, went of your way!!",5,1,0,General Petite,Tops,Knits
1146,1146,777,33,Gorgeous leggings,"These leggings are beautiful and different. the material is very stretchy, sort of a spandex feel. panty lines definitely show in the back. i found they run true to size; i wear a size 6/medium/28 in pants or jeans and the size medium fit me great.",5,1,0,Initmates,Intimate,Lounge
1147,1147,197,46,L space chloe top,"L space is frustrating. i wear a 0/2 top but with 32d's i tried a large in this bikini top because from past experience with l space they run small. there's just zero support. the tie design helps secure the girls in place, but also flattens them out if you tie it tight enough so you don't spill out.",3,0,0,Initmates,Intimate,Swim
1148,1148,860,38,Soft tank for the summer,"I just purchased this tank in white and blue. i find it to be soft and will be perfect for hot days but also can wear into the fall with a cardigan. it's super comfy but i do find at retailer that it's best to try things on in the store (it's hard to find perfect sizes online since things are cut so differently based on the designer). i got a large and though it's a bit flowy in the tummy area, it fits nicely across my chest (not tight).",4,1,2,General Petite,Tops,Knits
1149,1149,1068,35,Fine for a fitness class,These were a little baggier than expected and the petite size ran long.,3,0,0,General,Bottoms,Pants
1150,1150,860,35,,Great lightweight summer top that's bra friendly.  i bought the teal color yesterday and wore it today with white skinnies.    i'm sometimes a small and sometimes a medium and was fine with the small on this one,5,1,8,General Petite,Tops,Knits
1151,1151,860,26,Nice top,"I love love this top. i was on the fence about it since it runs large and is loose fitting, very loose. i tried m, l, and xl. i usually wear xl but bought an l in this. i tried m, it was loose around the mid-section but fitted at the top. i wore them with fitted skinny pants and the top looks amazing. perfect for summer. the armholes also look flattering - not too big. i like turquoise. i didn't find yellow in the store, so bought green and white. it does need some ironing.",4,1,2,General Petite,Tops,Knits
1152,1152,1042,31,Pretty much just like picture,"This pants look pretty much exactly like the picture except these will wrinkle really easily so there is no way they will ever appear as wrinkle free as the pic.

i found the color to be exactly as seen online so i am not sure why others didn't. the material is really light weight so i think these will work well for spring.

overall cute especially for the price. if not on sale, i would not have bought them but the sale price makes these pants awesome.",4,1,0,General,Bottoms,Pants
1153,1153,1060,55,Absolutely beautiful and feminine,"This is not something i would normal wear but the beauty of the fabric made just give it a try. i am so glad i did. the fit is beautiful slimming feminine fit with just enough flow. i love it and bought it right away. you better get it before it's gone. also it is true to size, i have along torso so sometimes i have issues with jumpers but not this one.",5,1,34,General,Bottoms,Pants
1154,1154,59,45,Fabulous,"These undergarments are comfortable, streamlined, and well made. this bra holds up well without wires. i am a 34b and wear a small. it is a bit tight at first, but form fits after one wear. . after trying one bra and i ordered 4 more. then i researched the brand and bought camis to match. i love how all the colors and styles are interchangeable.",5,1,2,Initmates,Intimate,Intimates
1155,1155,1060,58,"Lovely, comfortable and versatile","I tried this jumpsuit on in the store and loved it but decided to wait on purchasing it. after it went on sale i jumped on it because i new i would regret not buying it. 

i am tall but most of my height is from my long legs, not in my torso. i seldom find jumpsuits that fit my frame but his one fits perfectly. the fabric is very ""flowey"" and does not wrinkle. the overall design of this jumpsuit is slightly but not overly baggy. the pattern and pleating make it a perfect item for spring and su",5,1,0,General Petite,Bottoms,Pants
1156,1156,1094,39,Disappointed,I fell in love with this dress the instant i saw it. but was disappointed when i received it. first was the color. i chose the green and it wasn't what i thought. it was a very unnatural shade of artificial grass. when my husband saw it in the package he thought i had ordered a cheap grass hula skirt. the color was that bad. the fit was the next problem. this dress would have fit nicely if they had just added a side zip and made the top more fitted. the top was loose and that added to the flowy,3,0,55,General Petite,Dresses,Dresses
1157,1157,1060,46,Love,"I love this jumpsuit and definitely feel too confident in it! the fabric is a great weight- flowy, but still substantial enough. with nude undergarments, i can't see anything. in fact, that is one of the things i love; no special undergarments are required, so it is very comfortable and still very flattering. i typically wear a medium- 135 pounds, 5'4"", 34b, 28 waist, 40 hip. i tried the small after seeing some reviews that it ran big. i would have bought it, but the salesperson suggested i try",5,1,4,General Petite,Bottoms,Pants
1158,1158,1110,59,,"Runs large in arm holes. have to wear bandeau. love this print and flow of dress. loose but still flattering due to arms and shoulders . love the overall look. midi length for this 5'6.5"" gal. size s worked best -36c-125lbs",5,1,2,General,Dresses,Dresses
1159,1159,235,32,Not sure what body type this suit is designed for,"I was so excited to splurge on a mara hoffman suit and was sorely disappointed when i received this suit in the mail. i'm petite and fairly curvy, so i knew it would likely be a little long in the torso but the whole suit was so oddly shaped, i couldn't imagine anyone it would fit. the square shape in between the halter pieces is awkward, and the pieces that are supposed to hold your chest are super wide and loose.",1,0,0,Initmates,Intimate,Swim
1160,1160,720,40,,"I love this dress. it is so soft and comfortable, perfect for summer!! i wish it came in more colors because i would buy everyone!!",5,1,1,Initmates,Intimate,Lounge
1161,1161,1098,68,,"Like other reviewers, i'm glad i sized down. this is a cute tunic that is definitely great quality, lightweight chambray. i love that it has pockets, but they do puff a bit at my hips.",4,1,0,General Petite,Dresses,Dresses
1162,1162,59,68,,"This is the perfect bralette for comfort; it's soft and fits to form really quickly. i wear a b cup, and it's enough support for me to wear daily doing everything other than heavy exercise. now, at 5 months pregnant it's pretty much perfect to sleep in too. i'm at 35 band, and i'm still wearing it on the loosest closure, but it fits perfectly there for me.",5,1,1,Initmates,Intimate,Intimates
1163,1163,1060,48,Loved but both in my store had quality issues,"I really wanted this. they had two size small in my local retailer, both were damaged. so disappointing. i don't want to pay shipping for one that hopefully isn't damaged:( in the last year i've had multiple quality control issues with retailer. makes me gun shy. not sure i'm getting what i pay for anymore.",4,0,10,General Petite,Bottoms,Pants
1164,1164,1060,62,"Came dirty, but nice fit...","I followed the advice of other reviewers and sized down from a s to xs. i was worried about the length of the torso since i'm long in that area, but the xs still worked great. it's a totally adorable jumpsuit with a nice fit. my biggest peeve with this was that it came dirty on the hems...like it had been dragged on the ground somewhere. unfortunately, there were no more xs online once i got it though, so i will keep and try to clean. this is not the first time in recent months that i have recei",4,1,0,General Petite,Bottoms,Pants
1165,1165,1110,53,,"This dress looks better in person. nice navy with subtle pattern - looks super cute with a really lightweat pale yellow sweater! i thought that wiastband area would hit in a funky spot (my problem area) but it doesnt and looks great. super comfortable and i love this neckline. also has a decent lining so no bra necessary if youre cool with that. i have packed on some ""after 50"" lbs and wear a 12-14 shirt and 10-12 pant and the large is roomy enough.i received a number of compliments and let's fa",5,1,1,General,Dresses,Dresses
1166,1166,1082,28,Bright & versatile,I received this dress as a gift and it has become such a great addition to my wardrobe! i love that i can wear it to work and then out with friends. a great value if you're looking for one special piece that you can get miles out of - you can wear the two pieces separate or together. i love floral and felt this non traditional take on a floral was very refreshing.,5,1,1,General Petite,Dresses,Dresses
1167,1167,1060,41,,"This would be perfect if only it were lined!!!! i have a high waist and hourglass shape so jumpers are very hard to find that fit my body type. this is a perfect fit for my body shape and when on, it looks like a lovely dress. however, it is not lined and the material is very light and ivory so you see everything. you can't wear a slip so that leaves the option of some sort of bodysuit if you don't want to show the world what you have. i am very tired of all of the light colored clothing not bei",3,0,71,General Petite,Bottoms,Pants
1168,1168,1060,38,,"Simply awesome. wonderful fit and flatters any body type. looks great booties, flats, or flip flops. must have ...",5,1,5,General Petite,Bottoms,Pants
1169,1169,1060,46,Feminine,"Although it may not look like it takes on a shape - what a wonderfully flattering jumper. was intrigued from seeing it in the catalog and had to try it on in the store -- i was unsure how the middle would appear. but it fit, wonderfully feminine, looking forward to the summer.",5,1,2,General Petite,Bottoms,Pants
1170,1170,1042,49,Love these!,"I had been eyeing these for a while, but as they didn't seem very popular, i figured i'd wait for a sale. i finally bought them at the 40% off of sale price (yay!) and i love them. they're extremely comfortable, and very flattering. i'd say they run true to size, but maybe on the smaller end of the size for the waist. the blue pants are more greenish in color than the picture shows, but still beautiful. i'm looking forward to wearing these now and into the spring.",4,1,0,General,Bottoms,Pants
1171,1171,1060,56,,I loooove this. my favorite retailer purchase in a while and i buy frequently. ran out of s p while in my basket (there are never enough petites available) so i got the medium. it is big but with this style i can pull it off. it does run a bit large so a s would have been perfect. please make this in more colors/fabrics! i would buy them all!,5,1,3,General Petite,Bottoms,Pants
1172,1172,1060,37,Super cute. pockets would be nice,Easy and fun jumper. runs slightly large. i ordered a medium and returned for a small. can be dressed up or down for a variety of occasions. would be perfect if it had pockets.,4,1,2,General Petite,Bottoms,Pants
1173,1173,1110,23,Prettier in person,This is such a pretty dress. light and flowy. i got it to wear on hot summer days.,5,1,0,General,Dresses,Dresses
1174,1174,1060,38,,"I loved this jumpsuit. it fit well on my curvier/athletic frame. i did prefer a belt, which emphasized my shape. unfortunately, it is not lined and a bit sheer. this was a deal breaker for me.",3,1,0,General Petite,Bottoms,Pants
1175,1175,235,28,,"I have been dying to try a mara hoffman bathing suit, so i went for this one. unfortunately, the design of the bathing suit is not like what they sent me. the middle where the tops meets the bottom, is squared off, not like that v that it looks like in this photo. it also makes for major side boob/sagging on each side. i was very disappointed.",2,0,2,Initmates,Intimate,Swim
1176,1176,1072,29,"Pretty, but not great","This dress was pretty but had a weird fit. the waist droops down in the middle instead of going straight across, which i found unflattering. i ended up returning it.",3,0,4,General,Dresses,Dresses
1177,1177,1094,53,Beautiful summer dress,"I was unsure about this dress when i first tried it on. the color is gorgeous, it is flowy and beautiful. it hits just below the knee (i am tall), which is something i am not used to. i hadn't decided on it, but my husband loves it and that's all that matters! it is very feminine and pretty. i normally wear a 0, but ordered a 00- it fits just slightly loose, which is the style this dress is going for.",4,1,0,General Petite,Dresses,Dresses
1178,1178,1204,39,Comfy and cute pants,I love these pants. i have them in navy and carbon. the navy color seems to run bigger than the carbon. they are very loose like a boyfriend pant in navy. they loosen up as the day goes on as well. super comfy and great for running errands and taking my little one to the park. i can look cute and feel comfy and i can give my yoga pants a break.,5,1,3,General Petite,Bottoms,Pants
1179,1179,1204,39,Very comfortable/relaxed,"These are super soft and relaxed. i have them in navy and lavender. i am 5'6"" and 130 lbs. and ordered them in a 28, which fits loosely, but comfortably.",4,1,0,General Petite,Bottoms,Pants
1180,1180,1082,31,Finally found my staple summer dress!,"Was so thrilled to receive my dress in the mail. its just what i was looking for, for my staple summer dress. i love how i can wear it with or without the sweater top, and even can pair just the sweater top with my high-waisted shorts!",5,1,2,General Petite,Dresses,Dresses
1181,1181,1072,43,Awkward,"I really wanted to like his dress, but it was a big miss. big big miss. look at the way the skirt is attached to the dress in the photo. it goes up high on the sides leaving a short bodice. the sequined patterns hit right at my breasts, so it looked like glittery bra cups on the front. the back glittery pattern looked like bird wings on my back. it was far shorter than i expected. overall, it looked like i was desperately trying to be a sexy angel or fairy. bad bad bad.",3,0,5,General,Dresses,Dresses
1182,1182,1060,21,,"Great fabric but unfortunately it did not look good on me. maybe on a tall person, i'm only 5'4"". really wanted to like this...",3,0,0,General Petite,Bottoms,Pants
1183,1183,1098,54,,"The dress is cute, but i'm somewhat concerned that it will be sheer in the sunlight. i guess we'll have to wait and see!",4,1,0,General Petite,Dresses,Dresses
1184,1184,1060,55,So flattering!,"I tried this on in the store in a regular medium and the size was fine, just the length. fortunately retailer will ship for free if you need a petite! i'm so excited to get this. i'm 5'1 and a bit busty, and the medium fit perfect. its very flattering and so comfortable! perfect for a hot summer day. or as the cute clerk in the store had it styled with a cropped jean jacket and a fun necklace. the styling idea's are endless. i'm waiting by the mailbox for it to arrive!",5,1,6,General Petite,Bottoms,Pants
1185,1185,1060,63,Why is it so big?,This runs really large. i love it! sold out of xs p and xxs p... go figure :( size down if you are slim.,3,1,0,General Petite,Bottoms,Pants
1186,1186,1060,66,,Bought this for my daughter. it's adorable on her. we're going to take it in at the waist so it doesn't look so sack-like; then it'll be perfect!,4,1,1,General Petite,Bottoms,Pants
1187,1187,1060,27,Not what i expected,"I was disappointed with this jumpsuit. when i first saw it in the store, i thought i was going to love it. when i tried it on, the first issue is the fabric is too sheer. i could completely see the outline of my underwear and bra. it also runs way too big! i know the bottom is supposed to be loose and flowy, but the waist needs to be more tapered to off set that, and it's so baggy. the arm holes are also cut very low, so when you lift your arms you can see most of your bra on the sides 
i wante",3,0,4,General Petite,Bottoms,Pants
1188,1188,1060,85,"Beautiful, flattering, but runs large","Perfect for the summer weddings that i am attending. i am 5-1, 119#, 32dd and usually a sp. i tried on a regular s and xs in the store, and the s was huge. i ended up ordering the regular xs instead of the petite xs when the 20% off sale hit because i liked the extra length. great bra coverage...it is not too long at the armholes, or too low in the back. i will take it up a bit in the top seams just so it doesn't have quite so much decolletage, but it is wearable as is. this is much more of a ro",5,1,4,General Petite,Bottoms,Pants
1189,1189,1060,64,Adorable,"A sales associate found this for me at my local retailer. i probably would have never thought to try it on. i am 5'1'' and normally a size 8 or a medium. the size small was still too large, so i ordered a size small petite. it fits perfectly, looks adorable on, and is so comfortable. i can't wait for the warm weather to wear it!",5,1,0,General Petite,Bottoms,Pants
1190,1190,1072,48,Lovely dress,"This is a lovely piece, with great shape and details. i think it would really stand out at events. i ended up returning it. i don't have much occasion for cocktail dresses. i had trouble sending it back. it has a slip with the sheer overlay. the slip seemed a bit tight at the bottom hem for the shape of the dress.",4,1,5,General,Dresses,Dresses
1191,1191,1094,33,Odd shape,"This was so unflattering. the bust was too high so it hit me weird on the boobs. the green was a beautiful, vibrant color but the fabric is so delicate that one wrong move would cause a snag.",2,0,0,General,Dresses,Dresses
1192,1192,1082,53,Didn't try it on,"I opened the package and the dress is two pieces. it is the skirt part with an orange cami top that the sweater goes over. the sweater was too short for me, as i am busty and would not work. i ordered my normal size and the band around the rib cage did not go from side to side so i didn't try it on.",2,0,0,General Petite,Dresses,Dresses
1193,1193,720,43,Cute casual summer dress,"Just purchased this- love how light and airy it is. perfect for throwing on on a warm summer day. it is soft and comfy, but it does run pretty large. i am normally a m, and in this the m was swimming on me. i purchased the s, and still loose and flowy. i wore a strapless bra with it, but will also try a bandeau or tank top.",4,1,5,Initmates,Intimate,Lounge
1194,1194,1060,26,Throw on and go perfection,"I'm very picky about jumpers, and this one is abolutely perfect! i love how it looks like a dress at first glance. it runs a little big because of the oversized fit it is supposed to have, i sized down because of the armpit area. nude garments and you'll be fine. this is going to sell out fast, don't wait for it to go on sale! (seriously my store is already out of xs's)",5,1,9,General Petite,Bottoms,Pants
1195,1195,720,58,,Nice flowing summer sun dress. i was looking for something very simple and put a colorful kimono over. it. i put a bando under it. i think this dress can be for all ages as my friend in her 20s bought and loves this dress as well.,5,1,1,Initmates,Intimate,Lounge
1196,1196,1110,38,Huge,"I am 5'-7"" and 135 lbs, i bought a medium petite as i wanted the dress to hit at my knees, instead of midi. this dress is easily 2 sizes bigger than expected. the pattern was not flattering on my although i'm sure it would be for others. i was happy with the length...",3,0,1,General,Dresses,Dresses
1197,1197,1094,50,Just a nice dress...,"This is one of those dresses that is just ""nice"" and can be one that you go to in a pinch.... it flows very nicely and you can dress it up and down. it's not the best quality in fabric...but if it was all silk you would have paid 3xs. i like it, it fits well...it's not outstanding or unusual. i think it is a bit pricey for what you get...but, it's a ""work horse"" dress...it will do you right whenever you need it to!",3,1,0,General,Dresses,Dresses
1198,1198,1060,52,,This jumpsuit is the epitome of what i love about retailer! unique and absolutely beautiful. i love how it flows and on my petite frame when paired with heels makes me look taller. hopefully the designs for spring/summer are just as beautiful and comfortable as this piece. i plan to rock this with a cute belt and a bolo jacket.,5,1,19,General Petite,Bottoms,Pants
1199,1199,720,80,Pretty but runs big!!,"I loved this dress from the moment i saw it! i ordered it immediately, after reading the reviews, and felt confident in my dress size choice...but when it arrived it was big! i am 5'7"" 140lbs with an athletic build and i usually wear a 6 or 8 in dresses, so usually a small but sometimes a medium...because if this ""in between"" that i am, i ordered a small...and it was really too big. so sad...incalled a bunch of stores to try and find an xs but they are sold out everywhere.
style is fun and flir",5,1,1,Initmates,Intimate,Lounge
1200,1200,720,37,Fun easy dress!,"This dress is great. it appears just as it does online. its soft, flowy and a thin chambray material. the straps are adjustable which makes it a good fit for all women. i am fuller in my hips and toosh and this dress fell beautifully over them. i tried a large (i normally do l or xl in retailer dresses) and there was plenty of room! i would have probably liked the xl more just because i prefer things oversized. the dress is a midi length, very breezy and airy. its extremely comfortable and very fl",5,1,4,Initmates,Intimate,Lounge
1201,1201,1060,53,,,5,1,0,General Petite,Bottoms,Pants
1202,1202,1072,62,,"I was worried at first that the metal leaves would come off easily. i was pleasantly surprised after a day at disneyland, i don't think i lost even one of them. this dress is super fancy but very comfy.",5,1,0,General,Dresses,Dresses
1203,1203,1022,38,Sleepable jeans,"These jeans have been the best pair of jeans i have ever worn. you could practically sleep in them, they are so comfortable, brushed softness, and stretch easily. they hug your body in a flattering way, that these jeans are worth the money spent, as you'll have them for a while.",5,1,0,General Petite,Bottoms,Jeans
1204,1204,1060,59,"Lovely, feminine, needs belt for definition","I'd been eyeing this for months, loving the look but afraid it'd be too young for me (i'm 58). i tried it on in the store and loved it, with one caveat: it hangs rather like a sack, so i think it needs a belt for waist definition. with a belt, it looks great. my measurements are 38-30-38 and i wear a medium. oh, and contrary to what other reviewers have said, i don't find that the fabric is too thin or transparent.",5,1,4,General Petite,Bottoms,Pants
1205,1205,1094,29,,"I really wanted to love this dress. i bought it for a photoshoot that will be outdoors, and thought that the green color would be perfect. it is well made, but the fabric is lighter than expected. the biggest issues was the size. i am 5'7"" and typically a size ten. i ordered the ten and it fit like a 14-16. it was huge. if you order this, i would say size down two sizes.",2,0,10,General,Dresses,Dresses
1206,1206,1042,39,"Unique, classy","Great fit. smooth, comfortable material. wrinkles, but nothing an iron can't fix. beautiful colors, i got both the teal and the black.",5,1,0,General,Bottoms,Pants
1207,1207,1072,36,Pretty dress but oddly cut in the middle,"This dress is beautiful and would make an excellent party dress for winter. it is well made and the details are pretty. however the waist is cut in sort of a scallop shape, so it is higher on the sizes and dips down in the middle over the stomach. i wear a size l or 10 in dresses at retailer, and it just did not flatter my body type at all. for a thinner, narrow silhouette, i suppose it would look better, like it does on the model. i had to return it.",4,0,6,General,Dresses,Dresses
1208,1208,1110,27,"Beautifully constructed dress, runs large","I tried this on in the store last night and decided to order it today. it is a really beautifully made and flattering dress, with very interestingly cut seams. the fabric is a distinctive flower pattern that has been overlaid to appear almost abstract. gorgeous and high quality!

fit: i am 5'6"" and curvy, usually a size 14/16, and the xl fits quite roomy on me (that's the size i ordered because i like flowy things). so it definitely runs large. usually i have better luck with a-line dress shap",5,1,3,General,Dresses,Dresses
1209,1209,1094,72,Perfect for irish fest and beyond!,"I bought this dress for its green color and flowy design to wear at an irish fest held in the hot summer. it's perfect! being of irish descent with red hair and fair skin, i love all shades of green, and this green dress is no exception. the color is lovely and eye-catching and cool. as to the sizing, i usually wear a size 8, but to make sure due to the design, i ordered an 8 and a 6. there wasn't a great difference between the two dresses, but the size 6 top was a bit more fitted and looked bet",5,1,0,General,Dresses,Dresses
1210,1210,1060,32,"Cute, sweet, flirty, sexy","I just bought this at the store. i simply couldn't resist! it is very light and comfortable and could easily be dressed up or dressed down, sandals and a crossbody bag for exploring the city, strappy healed sandals and some flashy jewelry for a garden party or day event, slip on booties and a cardigan for the evening. can't wait to rock it. in terms of sizing, i am 5'5 150 with 36dd bust and some hips and booty. usually i am a size 6-8/m in dresses and pants but in true retailer style, i ended up",5,1,14,General Petite,Bottoms,Pants
1211,1211,1060,30,,"Great jumpsuit ! even better ""in person""; elegant and stylish. i'am 5'7 and 165lb , m fits perfectly! material is not see- throug ( that was my biggest concern). sooo happy that i got it.",5,1,2,General Petite,Bottoms,Pants
1212,1212,868,34,Nice simple staple,"I purchased this in the mauve color. beautiful color with tan skin for the summer, but also perfect for fall. the material is very thin but not sheer at all. has quite a bit of drape/swing to it so i sized up to make sure it was long enough. it fits me like it fits the model shown here. i am about 5'4"" 115lbs and 32b and am keeping the small.",5,1,2,General,Tops,Knits
1213,1213,1094,42,Flowy and flirty for summer flings,"I originally ordered this in green, and unlike another reviewer, i thought the color was perfect for spring. it is trendy, flattering and fun in green, but perhaps not a color i would wear long-term, so i decided to return it and order it in red and black. i also noted the boxy cut, and if that is what you want, it runs true to size. however, if, like me, you want something a little more form fitting, consider ordering down a size or two (depending on your chest size,) and just carefully shimmy",5,1,0,General,Dresses,Dresses
1214,1214,1094,52,Great dress but not in green,"Beautiful dress. good quality. tts. i'm 5 feet 120 lbs. ordered my small petite. no issues. however, the green is very bright. the deal killer for me was when my hub said it looked like a starbucks barista's apron! it's going back. i marked yes if you plan on purchasing a black dress it's a yes.",3,1,1,General,Dresses,Dresses
1215,1215,1095,50,A little itchy for me,"I tried this on in the store - i tried regular medium which was way too big except in the chest where it was really tight. the material was a little itchy on me (but maybe its because the chest was tight). the color is lovely (pink). im sure someone will love it but if you are petite, i would order the petite and maybe size up if you are busty.",3,1,1,General,Dresses,Dresses
1216,1216,1028,44,Love,"I tried these on at my local retailer, and was like, no way am i spending almost $300 on a pair of jeans. alas, i could not stop thinking about them. the pictures really don't do them justice. they are a more substantial jean, have a distressed look, without being fragile. and yet they are so soft, so comfortable, you really just don't want to take them off. they do have a bit of stretch, but hold their shape all day long. the length and taper are perfect, in that you can wear them with boots, san",5,1,3,General,Bottoms,Jeans
1217,1217,1095,37,"Pretty, comfy, casual, dressy","I love this dress, i disagree with the review saying it was too sheer. this is a thicker material and doesnt need a slip, it is beautiful and is so comfy. it looks good with heels or sandals. i definately recommend this dress, it would look good on any body type.",5,1,0,General,Dresses,Dresses
1218,1218,850,30,Cute top!,"This top is cute and could be worn to work or casually. being tall, i love how long this shirt is! definitely recommend!",5,1,0,General Petite,Tops,Blouses
1219,1219,850,44,Flattering,I purchased the gorgeous green color. i love that i can wear this with leggings and sandals in warm weather or boots and scarves when it's cooler outside. the best thing is that it has pockets to slip my phone in! the color is very flattering and i get lots of compliments when i wear it!,5,1,0,General Petite,Tops,Blouses
1220,1220,850,59,,I bought the blue pattern and really have found this print to be very fun and flattering and the tunic style great for work and play. highly recommend!!!,5,1,2,General Petite,Tops,Blouses
1221,1221,850,35,,"Like a baby doll top, with almost an empire waist going on.  feels comfortable and super flowy. i got a size m and i swing between m and l in most brands. the button stitching are a bit loose and will fray after some wears, i can tell. but i'm borderline on taking it back still because there are hidden side pockets! crazy--like it was a fluke or something. would fit a piece of paper or tissues. not keys or phones though.",3,1,0,General Petite,Tops,Blouses
1222,1222,940,57,Bryson cowl,"This is a beautiful sweater -- soft, lovely color and easy to wear. the current photo is more true to the length. i am 5'2"" and 128 pounds and ordered the regular sm and it fits just below my hips.",5,1,1,General Petite,Tops,Sweaters
1223,1223,868,43,Wide,"I'm 5""0"" and weigh 105 lbs. i purchased the xxs and it was super-wide, and big all over. it looked like a pregnancy top and did not lay as nicely as shown on the model. also, not shown on the model is the front is short and the back is very long. this would work better on a taller person. i just find it odd that a xxs is still too big. the quality of the fabric and the print is good and the lace-up in the back is cute.",2,0,7,General,Tops,Knits
1224,1224,1028,40,Amazing fit and wash,"Like other reviewers i was hesitant to spend this much on a pair of jeans. however, i purchased them at  20% off on retailer day and...honestly...they look so good i probably would have paid full price. these jeans are fresh!",5,1,0,General,Bottoms,Jeans
1225,1225,1095,42,Elegant and comfortable,"After reading the reviews, i ordered this dress in an xs and sp. i'm 5' 3"" and 120 lbs. the xs was too long and too big on the bottom while being too tight in the chest. the sp fits perfectly. i'm wearing this to a wedding and know that i will get lots of use out of it for many different occasions.",5,1,0,General,Dresses,Dresses
1226,1226,868,59,So cute!,"I always look for things to hide ""parts"" without making my ""parts"" look even more pronounced. this top is much cuter in person than online. it has floral edging around the neck and lace up area i didn't notice. the length is perfect, the sleeve length is perfect and it makes me feel thin (even though it has stripes!). perfect spring summer top.",5,1,16,General,Tops,Knits
1227,1227,1095,31,Great buy!,"Fit is true to size but keep in mind this dress has a ""box-like"" fit. i am debating whether to have mine taken in a little under the arms.
the material isn't what i expected but i still love it. the dress has a more textured/thick fabric instead of the light, somewhat silky fabric that the photo portrays.
i am very happy with the color!",4,1,9,General,Dresses,Dresses
1228,1228,850,62,Bought in 2 patterns!,"This shirt is easy, breezy, comfy, and stylish - everything i want as a busy mom. all the patterns are beautiful it i went with the blue motif as well as the floral print because they felt fun and easy to wear with jeans or white pants. this definitely fit a full size large for me. i tried my usual s plus xs thinking the shoulders might be too tight, but the xs was perfect. happy to have this beauty in the rotation!",5,1,1,General Petite,Tops,Blouses
1229,1229,850,23,Not flattering,I've been eyeing this top up in the floral pattern for a while and finally ordered it when i had 15% off. i really don't think it's worth the price and it's not very flattering. i think it would look better on someone less busty - it seemed to accent my bust. it's definitely not my favorite piece and unfortunately i will be returning.,3,0,0,General Petite,Tops,Blouses
1230,1230,1028,38,,"This is my first pair of realllly expensive jeans, and they were worth every penny. i love the fit, the distressing, everything about them. they make me feel like i look amazing, which is what good jeans should do! i wear a 31 in pilcro jeans, but based on some reviews went up to a 32 in these and they are perfect. also, i'm 5'6 but the crop length hits at my ankle, which is perfect.",5,1,1,General,Bottoms,Jeans
